"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2020;"97310";"2150140";"glyphosate";"1071-83-6";"21.6";"Env A";"";"Non"
2020;"97310";"2170158";"dimethenamide-p (dmta-p)";"163515-14-8";"3.33";"Env A";"";"Non"
2020;"97310";"2170158";"quinmerac";"90717-03-6";"1.67";"Env B";"";"Non"
2020;"97310";"2170429";"fenpropidine";"67306-00-7";"3";"Env A";"";"Non"
2020;"97310";"2170429";"prochloraze";"67747-09-5";"4";"Env A";"";"Non"
2020;"97310";"2170429";"tebuconazole";"107534-96-3";"2";"CMR";"";"Non"
2020;"97310";"2180474";"clethodime";"99129-21-2";"1.4";"Env B";"";"Non"
2020;"97310";"2180474";"quizalofop-p-ethyl";"100646-51-3";"0.7";"Env A";"";"Non"
2020;"97310";"2190686";"fluxapyroxad";"907204-31-3";"0.75";"CMR";"";"Non"
2020;"97310";"2190686";"mefentrifluconazole";"1417782-03-6";"1.5";"Autre";"";"Non"
2020;"97310";"7200313";"alcools terpeniques";"98-55-5";"26.6";"Autre";"";"Non"
2020;"97310";"7900708";"ethephon";"16672-87-0";"2.325";"Santé A";"";"Non"
2020;"97310";"7900708";"mepiquat-chlorure";"24307-26-4";"4.575";"Env B";"";"Non"
2020;"97310";"8600243";"aclonifen";"74070-46-5";"12";"CMR";"";"Non"
2020;"97310";"8900564";"tau-fluvalinate";"102851-06-9";"1.2";"Env A";"";"Non"
2020;"97310";"9000833";"metazachlore";"67129-08-2";"8";"CMR";"";"Non"
2020;"97310";"9000833";"quinmerac";"90717-03-6";"2";"Env B";"";"Non"
2020;"97310";"9600093";"azoxystrobine";"131860-33-8";"2.5";"Santé A";"";"Non"
2020;"97310";"9600370";"2,4-mcpa";"94-74-6";"5.25";"Env A";"";"Non"
2020;"97310";"9600370";"clopyralid (sous forme de sel de monoethanolamine)";"57754-85-5";"0.525";"Autre";"";"Non"
2020;"97310";"9800336";"lambda-cyhalothrine";"91465-08-6";"1.25";"Santé A";"Substitution";"Non"
2020;"97351";"2110101";"pyraflufen-ethyl";"129630-19-9";"0.265";"Env A";"";"Non"
2020;"97351";"9000490";"cycloxydime";"101205-02-1";"6";"CMR";"";"Non"
2020;"97351";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.5";"Santé A";"Substitution";"Non"
2020;"97355";"2010513";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"";"Autre";"";"Non"
2020;"97355";"2060098";"spinosad";"168316-95-8";"1.92";"Env A";"";"Non"
2020;"97355";"2080060";"pyriproxyfene";"95737-68-1";"0.5";"Env A";"";"Non"
2020;"97355";"2100122";"chlorantraniliprole";"500008-45-7";"0.42";"Env A";"";"Non"
2020;"97355";"2110086";"spirotetramat";"203313-25-1";"0.5";"CMR";"";"Non"
2020;"97355";"2140085";"abamectine";"71751-41-2";"0.09";"CMR";"";"Non"
2020;"97352";"nc";"nc";"nc";"nc";"nc";"nc";"nc"
2020;"97356";"nc";"nc";"nc";"nc";"nc";"nc";"nc"
