"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2021;"20100";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"1.36";"Santé A";"Substitution";"Non"
2021;"20100";"2190016";"pyrimicarbe";"23103-98-2";"0.5";"CMR";"";"Non"
2021;"20100";"2190016";"tau-fluvalinate";"102851-06-9";"0.18";"Env A";"";"Non"
2021;"20100";"2190054";"spinosad";"168316-95-8";"1.44";"Env A";"";"Non"
2021;"20100";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"192";"Autre";"";"Non"
2021;"20100";"2190730";"cos-oga";"";"0.4375";"Autre";"";"Non"
2021;"20100";"5100219";"soufre sublime";"7704-34-9";"2648.25";"Autre";"";"Non"
2021;"20100";"7600008";"bupirimate";"41483-43-6";"3";"CMR";"";"Non"
2021;"20100";"8400528";"isoxaben";"82558-50-7";"4.375";"Env B";"";"Non"
2021;"20100";"8600243";"aclonifen";"74070-46-5";"6";"CMR";"";"Non"
2021;"20100";"8600313";"pyrimiphos-methyl";"29232-93-7";"1.8125";"Env A";"";"Non"
2021;"20100";"8700020";"flurochloridone";"61213-25-0";"2.5";"CMR";"Exclusion";"Non"
2021;"20100";"8700462";"prosulfocarbe";"52888-80-9";"8";"Env A";"";"Non"
2021;"20100";"8800395";"lambda-cyhalothrine";"91465-08-6";"0.025";"Santé A";"Substitution";"Non"
2021;"20100";"8800395";"pyrimicarbe";"23103-98-2";"0.5";"CMR";"";"Non"
2021;"20100";"8900681";"pendimethaline";"40487-42-1";"10";"Env A";"Substitution";"Non"
2021;"20100";"9000222";"soufre";"7704-34-9";"1526";"Autre";"";"Non"
2021;"20100";"9000490";"cycloxydime";"101205-02-1";"7";"CMR";"";"Non"
2021;"20100";"9100296";"2,4-d";"94-75-7";"6";"Env B";"";"Non"
2021;"20100";"9200159";"pyrimethanil";"53112-28-0";"1.6";"Env A";"";"Non"
2021;"20100";"9300504";"huile de vaseline";"8042-47-5";"228.76";"Autre";"";"Non"
2021;"20100";"9400280";"flumioxazine";"103361-09-7";"1.5";"CMR";"";"Non"
2021;"20100";"9500199";"propamocarbe hcl";"25606-41-1";"3.61";"Autre";"";"Non"
2021;"20100";"9500341";"soufre";"7704-34-9";"416";"Autre";"";"Non"
2021;"20100";"9500432";"acrinathrine";"101007-06-1";"0.6";"CMR";"";"Non"
2021;"20100";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"96";"Env A";"Substitution";"Non"
2021;"20100";"9500568";"cyprodinyl";"121552-61-2";"2.250";"Env A";"";"Non"
2021;"20100";"9500568";"fludioxonil";"131341-86-1";"1.50";"Env A";"";"Non"
2021;"20100";"9500595";"2,4-d";"94-75-7";"4.5";"Env B";"";"Non"
2021;"20100";"9500595";"2,4-mcpa";"94-74-6";"5.25";"Env A";"";"Non"
2021;"20100";"9500595";"clopyralid";"1702-17-6";"1.05";"Autre";"";"Non"
2021;"20100";"9600025";"fosetyl-aluminium";"39148-24-8";"14.4";"Autre";"";"Non"
2021;"20100";"9600512";"folpel";"133-07-3";"129.6";"CMR";"";"Non"
2021;"20100";"9600512";"fosetyl-aluminium";"39148-24-8";"129.6";"Autre";"";"Non"
2021;"20100";"9700332";"azoxystrobine";"131860-33-8";"0.5";"Santé A";"";"Non"
2021;"20100";"9800144";"indoxacarbe";"173584-44-6";"0.036";"Santé A";"";"Non"
2021;"20100";"9800289";"metalaxyl-m";"70630-17-0";"3.2564";"Autre";"";"Non"
2021;"20100";"9800336";"lambda-cyhalothrine";"91465-08-6";"1.4";"Santé A";"Substitution";"Non"
2021;"20100";"9800420";"spiroxamine";"118134-30-8";"25";"CMR";"";"Non"
2021;"20100";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"168";"Env A";"Substitution";"Non"
2021;"20100";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"116";"Santé A";"Substitution";"Non"
2021;"20110";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"832";"Autre";"";"Non"
2021;"20110";"2010023";"deltamethrine";"52918-63-5";"0.015";"Santé A";"";"Non"
2021;"20110";"2010513";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"";"Autre";"";"Non"
2021;"20110";"2060034";"kaolin";"1332-58-7";"831.25";"Autre";"";"Non"
2021;"20110";"2070136";"cymoxanil";"57966-95-7";"1.2";"CMR";"";"Non"
2021;"20110";"2070136";"mancozebe";"8018-01-7";"13.95";"CMR";"Exclusion";"Non"
2021;"20110";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"117.8";"Env A";"Substitution";"Non"
2021;"20110";"2110005";"fluazinam";"79622-59-6";"5";"CMR";"";"Non"
2021;"20110";"2110141";"dimethomorphe";"110488-70-5";"0.36";"Env A";"";"Non"
2021;"20110";"2110141";"pyraclostrobine";"175013-18-0";"0.2";"Santé A";"";"Non"
2021;"20110";"2120048";"aminopyralid";"150114-71-9";"0.03";"Env A";"";"Non"
2021;"20110";"2120048";"triclopyr";"55335-06-3";"0.24";"Env B";"";"Non"
2021;"20110";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"5.97996";"Env A";"";"Non"
2021;"20110";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"5.74182";"Env A";"";"Non"
2021;"20110";"2150140";"glyphosate";"1071-83-6";"14.4";"Env A";"";"Non"
2021;"20110";"2160199";"carfentrazone ethyl";"128639-02-1";"0.3";"Env A";"";"Non"
2021;"20110";"2160842";"metribuzine";"21087-64-9";"0.7";"Env A";"";"Non"
2021;"20110";"2180735";"spinetoram";"935545-74-7";"0.125";"CMR";"";"Non"
2021;"20110";"5100219";"soufre sublime";"7704-34-9";"1014.75";"Autre";"";"Non"
2021;"20110";"8700462";"prosulfocarbe";"52888-80-9";"8";"Env A";"";"Non"
2021;"20110";"9000222";"soufre";"7704-34-9";"1176";"Autre";"";"Non"
2021;"20110";"9300504";"huile de vaseline";"8042-47-5";"980.4";"Autre";"";"Non"
2021;"20110";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"195";"Env A";"Substitution";"Non"
2021;"20110";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"224";"Santé A";"Substitution";"Non"
2021;"20111";"2010023";"deltamethrine";"52918-63-5";"0.03";"Santé A";"";"Non"
2021;"20111";"2030332";"2,4-d";"94-75-7";"2.4";"Env B";"";"Non"
2021;"20111";"2030332";"dichlorprop-p";"15165-67-0";"1.2";"Autre";"";"Non"
2021;"20111";"2080105";"glyphosate";"1071-83-6";"23.4";"Env A";"";"Non"
2021;"20111";"2090116";"glyphosate";"1071-83-6";"7.2";"Env A";"";"Non"
2021;"20111";"2120048";"aminopyralid";"150114-71-9";"0.33";"Env A";"";"Non"
2021;"20111";"2120048";"triclopyr";"55335-06-3";"2.64";"Env B";"";"Non"
2021;"20111";"2150140";"glyphosate";"1071-83-6";"64.8";"Env A";"";"Non"
2021;"20111";"2160608";"huile de colza";"8002-13-9";"8.253";"Autre";"";"Non"
2021;"20111";"2160608";"pyrethrines";"8003-34-7";"0.0459";"Env A";"";"Non"
2021;"20111";"2171200";"bicarbonate de potassium";"298-14-6";"9.949";"Autre";"";"Non"
2021;"20111";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"5.44";"Santé A";"Substitution";"Non"
2021;"20111";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"5.44";"Santé A";"Substitution";"Non"
2021;"20111";"2189997";"beauveria bassiana souche 203";"63428-82-0";"";"Autre";"";"Non"
2021;"20111";"5100219";"soufre sublime";"7704-34-9";"222.75";"Autre";"";"Non"
2021;"20111";"9000222";"soufre";"7704-34-9";"84";"Autre";"";"Non"
2021;"20111";"9000490";"cycloxydime";"101205-02-1";"0.5";"CMR";"";"Non"
2021;"20111";"9300504";"huile de vaseline";"8042-47-5";"20.425";"Autre";"";"Non"
2021;"20111";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"9";"Env A";"Substitution";"Non"
2021;"20112";"2090116";"glyphosate";"1071-83-6";"7.2";"Env A";"";"Non"
2021;"20112";"2110143";"metribuzine";"21087-64-9";"1.2";"Env A";"";"Non"
2021;"20113";"2060098";"spinosad";"168316-95-8";"0.24";"Env A";"";"Non"
2021;"20113";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.1";"Santé A";"Substitution";"Non"
2021;"20114";"2000517";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"18";"Santé A";"Substitution";"Non"
2021;"20114";"2010296";"2,4-mcpa";"94-74-6";"0.625";"Env A";"";"Non"
2021;"20114";"2010296";"dicamba";"1918-00-9";"0.25";"Env B";"";"Non"
2021;"20114";"2010296";"dichlorprop-p";"15165-67-0";"1.125";"Autre";"";"Non"
2021;"20114";"2030332";"2,4-d";"94-75-7";"0.24";"Env B";"";"Non"
2021;"20114";"2030332";"dichlorprop-p";"15165-67-0";"0.12";"Autre";"";"Non"
2021;"20114";"2060034";"kaolin";"1332-58-7";"415.625";"Autre";"";"Non"
2021;"20114";"2060050";"metrafenone";"220899-03-6";"1";"Env A";"";"Non"
2021;"20114";"2060098";"spinosad";"168316-95-8";"5.76";"Env A";"";"Non"
2021;"20114";"2080038";"pyrethrines";"8003-34-7";"0.744";"Env A";"";"Non"
2021;"20114";"2080060";"pyriproxyfene";"95737-68-1";"0.6";"Env A";"";"Non"
2021;"20114";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"32.3";"Env A";"Substitution";"Non"
2021;"20114";"2090127";"huile essentielle d'orange douce";"8028-48-6";"9.6";"Env A";"";"Non"
2021;"20114";"2100181";"fluopicolide";"239110-15-7";"0.9324";"Env A";"";"Non"
2021;"20114";"2100181";"fosetyl-aluminium";"39148-24-8";"14.0007";"Autre";"";"Non"
2021;"20114";"2110086";"spirotetramat";"203313-25-1";"0.5";"CMR";"";"Non"
2021;"20114";"2130152";"fluopyram";"658066-35-4";"0.5";"Env A";"";"Non"
2021;"20114";"2130152";"trifloxystrobine";"141517-21-7";"0.5";"Env A";"";"Non"
2021;"20114";"2140085";"abamectine";"71751-41-2";"0.18";"CMR";"";"Non"
2021;"20114";"2150387";"ametoctradine";"865318-97-4";"3";"Env A";"";"Non"
2021;"20114";"2150387";"dimethomorphe";"110488-70-5";"2.25";"Env A";"";"Non"
2021;"20114";"2160383";"acide gibberellique";"77-06-5";"0.012859";"Autre";"";"Non"
2021;"20114";"2160395";"fenbuconazole";"114369-43-6";"0.25";"Env A";"";"Non"
2021;"20114";"2160395";"tetraconazole";"112281-77-3";"0.25";"Env A";"";"Non"
2021;"20114";"2171119";"mandipropamide";"374726-62-2";"1";"Env A";"";"Non"
2021;"20114";"2171119";"zoxamide";"156052-68-5";"0.96";"Env A";"";"Non"
2021;"20114";"2180670";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"2.8";"Santé A";"Substitution";"Non"
2021;"20114";"2180670";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"2.8";"Santé A";"Substitution";"Non"
2021;"20114";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"6.8";"Santé A";"Substitution";"Non"
2021;"20114";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"6.8";"Santé A";"Substitution";"Non"
2021;"20114";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"232";"Autre";"";"Non"
2021;"20114";"5100219";"soufre sublime";"7704-34-9";"1386";"Autre";"";"Non"
2021;"20114";"9000222";"soufre";"7704-34-9";"1064";"Autre";"";"Non"
2021;"20114";"9100296";"2,4-d";"94-75-7";"9";"Env B";"";"Non"
2021;"20114";"9300189";"fluroxypyr";"69377-81-7";"0.1";"Env B";"";"Non"
2021;"20114";"9300189";"triclopyr";"55335-06-3";"0.3";"Env B";"";"Non"
2021;"20114";"9300504";"huile de vaseline";"8042-47-5";"277.78";"Autre";"";"Non"
2021;"20114";"9800420";"spiroxamine";"118134-30-8";"2.5";"CMR";"";"Non"
2021;"20114";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"118";"Santé A";"Substitution";"Non"
2021;"20117";"2020241";"bacillus thuringiensis ssp aizawai souche abts-1857";"68038-71-1";"0.54";"Autre";"";"Non"
2021;"20117";"2030332";"2,4-d";"94-75-7";"1.2";"Env B";"";"Non"
2021;"20117";"2030332";"dichlorprop-p";"15165-67-0";"0.6";"Autre";"";"Non"
2021;"20117";"2060085";"boscalid";"188425-85-6";"2";"Env A";"";"Non"
2021;"20117";"2060085";"kresoxim-methyl";"143390-89-0";"1";"CMR";"";"Non"
2021;"20117";"2060098";"spinosad";"168316-95-8";"2.16";"Env A";"";"Non"
2021;"20117";"2090116";"glyphosate";"1071-83-6";"3.6";"Env A";"";"Non"
2021;"20117";"2090199";"huile de colza";"8002-13-9";"0.8253";"Autre";"";"Non"
2021;"20117";"2090199";"pyrethrines";"8003-34-7";"0.00459";"Env A";"";"Non"
2021;"20117";"2100231";"emamectine benzoate";"155569-91-8";"0.19";"Santé A";"";"Non"
2021;"20117";"2110154";"2,4-mcpa";"94-74-6";"1.02";"Env A";"";"Non"
2021;"20117";"2110154";"dicamba";"1918-00-9";"0.09";"Env B";"";"Non"
2021;"20117";"2120048";"aminopyralid";"150114-71-9";"0.4083";"Env A";"";"Non"
2021;"20117";"2120048";"triclopyr";"55335-06-3";"3.2664";"Env B";"";"Non"
2021;"20117";"2120132";"dimethomorphe";"110488-70-5";"5.4";"Env A";"";"Non"
2021;"20117";"2120132";"metirame";"9006-42-2";"26.4";"Env A";"";"Non"
2021;"20117";"2120171";"fosetyl-aluminium";"39148-24-8";"0.8";"Autre";"";"Non"
2021;"20117";"2130067";"cyflufenamid";"180409-60-3";"0.5";"Env A";"";"Non"
2021;"20117";"2130152";"fluopyram";"658066-35-4";"2";"Env A";"";"Non"
2021;"20117";"2130152";"trifloxystrobine";"141517-21-7";"2";"Env A";"";"Non"
2021;"20117";"2140085";"abamectine";"71751-41-2";"0.18";"CMR";"";"Non"
2021;"20117";"2140090";"azadirachtine";"11141-17-6";"0.0686";"CMR";"";"Non"
2021;"20117";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"1.2204";"Env A";"";"Non"
2021;"20117";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"1.1718";"Env A";"";"Non"
2021;"20117";"2150140";"glyphosate";"1071-83-6";"100.8";"Env A";"";"Non"
2021;"20117";"2170110";"myclobutanil";"88671-89-0";"0.75";"CMR";"";"Non"
2021;"20117";"2170412";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2021;"20117";"2171119";"mandipropamide";"374726-62-2";"4";"Env A";"";"Non"
2021;"20117";"2171119";"zoxamide";"156052-68-5";"3.84";"Env A";"";"Non"
2021;"20117";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"35.36";"Santé A";"Substitution";"Non"
2021;"20117";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"35.36";"Santé A";"Substitution";"Non"
2021;"20117";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"1536";"Autre";"";"Non"
2021;"20117";"5100219";"soufre sublime";"7704-34-9";"24.75";"Autre";"";"Non"
2021;"20117";"8400528";"isoxaben";"82558-50-7";"0.625";"Env B";"";"Non"
2021;"20117";"9000222";"soufre";"7704-34-9";"21";"Autre";"";"Non"
2021;"20117";"9500341";"soufre";"7704-34-9";"144";"Autre";"";"Non"
2021;"20117";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"54";"Env A";"Substitution";"Non"
2021;"20117";"9700070";"flazasulfuron";"104040-78-0";"0.5";"Env A";"";"Non"
2021;"20117";"9700332";"azoxystrobine";"131860-33-8";"0.5";"Santé A";"";"Non"
2021;"20117";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.6";"Santé A";"Substitution";"Non"
2021;"20117";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"28";"Santé A";"Substitution";"Non"
2021;"20118";"2010296";"2,4-mcpa";"94-74-6";"0.625";"Env A";"";"Non"
