"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2020;"20090";"2110086";"spirotetramat";"203313-25-1";"0.1";"CMR";"";"Non"
2020;"20090";"2110141";"dimethomorphe";"110488-70-5";"1.08";"Env A";"";"Non"
2020;"20090";"2110141";"pyraclostrobine";"175013-18-0";"0.6";"Santé A";"";"Non"
2020;"20090";"2120048";"aminopyralid";"150114-71-9";"0.03";"Env A";"";"Non"
2020;"20090";"2120048";"triclopyr";"55335-06-3";"0.24";"Env B";"";"Non"
2020;"20090";"2120089";"2,4-mcpa";"94-74-6";"0.18";"Env A";"";"Non"
2020;"20090";"2120089";"diflufenicanil";"83164-33-4";"0.045";"Env B";"";"Non"
2020;"20090";"2120089";"glyphosate";"1071-83-6";"0.36";"Env A";"";"Non"
2020;"20090";"2140085";"abamectine";"71751-41-2";"0.054";"CMR";"";"Non"
2020;"20090";"2150140";"glyphosate";"1071-83-6";"1.44";"Env A";"";"Non"
2020;"20090";"2170412";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2020;"20090";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"160";"Autre";"";"Non"
2020;"20090";"5100219";"soufre sublime";"7704-34-9";"396";"Autre";"";"Non"
2020;"20090";"6800403";"dazomet";"533-74-4";"19.4";"Env A";"";"Non"
2020;"20090";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"189.75";"Autre";"";"Non"
2020;"20090";"8400528";"isoxaben";"82558-50-7";"0.625";"Env B";"";"Non"
2020;"20090";"9000144";"betacyfluthrine";"68359-37-5";"0.125";"Santé A";"";"Non"
2020;"20090";"9300189";"fluroxypyr";"69377-81-7";"0.1";"Env B";"";"Non"
2020;"20090";"9300189";"triclopyr";"55335-06-3";"0.3";"Env B";"";"Non"
2020;"20090";"9300504";"huile de vaseline";"8042-47-5";"32.68";"Autre";"";"Non"
2020;"20090";"9500341";"soufre";"7704-34-9";"48";"Autre";"";"Non"
2020;"20090";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"51";"Env A";"Substitution";"Non"
2020;"20090";"9500568";"cyprodinyl";"121552-61-2";"0.375";"Env A";"";"Non"
2020;"20090";"9500568";"fludioxonil";"131341-86-1";"0.25";"Env A";"";"Non"
2020;"20090";"9700164";"mancozebe";"8018-01-7";"7.5";"CMR";"Exclusion";"Non"
2020;"20090";"9800144";"indoxacarbe";"173584-44-6";"0.072";"Santé A";"";"Non"
2020;"20090";"9800336";"lambda-cyhalothrine";"91465-08-6";"2";"Santé A";"Substitution";"Non"
2020;"20100";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"640";"Autre";"";"Non"
2020;"20100";"2010023";"deltamethrine";"52918-63-5";"0.870";"Santé A";"";"Non"
2020;"20100";"2020219";"fenoxaprop-p-ethyl";"71283-80-2";"2.07";"Env A";"";"Non"
2020;"20100";"2030457";"azoxystrobine";"131860-33-8";"0.5";"Santé A";"";"Non"
2020;"20100";"2050046";"flonicamide";"158062-67-0";"0.25";"Autre";"";"Non"
2020;"20100";"2060050";"metrafenone";"220899-03-6";"3";"Env A";"";"Non"
2020;"20100";"2060084";"boscalid";"188425-85-6";"0.267";"Env A";"";"Non"
2020;"20100";"2060084";"pyraclostrobine";"175013-18-0";"0.067";"Santé A";"";"Non"
2020;"20100";"2060085";"boscalid";"188425-85-6";"0.2";"Env A";"";"Non"
2020;"20100";"2060085";"kresoxim-methyl";"143390-89-0";"0.1";"CMR";"";"Non"
2020;"20100";"2060098";"spinosad";"168316-95-8";"18.00";"Env A";"";"Non"
2020;"20100";"2070107";"fosetyl";"15845-66-6";"1.86";"Autre";"";"Non"
2020;"20100";"2070107";"propamocarbe";"24579-73-5";"3.18";"Autre";"";"Non"
2020;"20100";"2070133";"napropamide";"15299-99-7";"2.25";"Env A";"";"Non"
2020;"20100";"2080038";"pyrethrines";"8003-34-7";"2.976";"Env A";"";"Non"
2020;"20100";"2090001";"proquinazid";"189278-12-4";"1.2";"CMR";"";"Non"
2020;"20100";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"55.1";"Env A";"Substitution";"Non"
2020;"20100";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.6";"Env A";"";"Non"
2020;"20100";"2090137";"cuivre du sulfate de cuivre";"8011-63-0";"12";"Env A";"Substitution";"Non"
2020;"20100";"2090160";"glyphosate";"1071-83-6";"43.2";"Env A";"";"Non"
2020;"20100";"2090188";"glyphosate";"1071-83-6";"151.2";"Env A";"";"Non"
2020;"20100";"2100038";"kaolin";"1332-58-7";"1750";"Autre";"";"Non"
2020;"20100";"2100181";"fluopicolide";"239110-15-7";"7.992";"Env A";"";"Non"
2020;"20100";"2100181";"fosetyl-aluminium";"39148-24-8";"120.006";"Autre";"";"Non"
2020;"20100";"2100231";"emamectine benzoate";"155569-91-8";"1.71";"Santé A";"";"Non"
2020;"20100";"2110006";"cuivre du sulfate de cuivre";"8011-63-0";"60";"Env A";"Substitution";"Non"
2020;"20100";"2110073";"indoxacarbe";"173584-44-6";"1.2";"Santé A";"";"Non"
2020;"20100";"2110101";"pyraflufen-ethyl";"129630-19-9";"1.06";"Env A";"";"Non"
2020;"20100";"2110141";"dimethomorphe";"110488-70-5";"0.36";"Env A";"";"Non"
2020;"20100";"2110141";"pyraclostrobine";"175013-18-0";"0.2";"Santé A";"";"Non"
2020;"20100";"2120030";"(z)-9-dodecenylacetate";"16974-11-1";"5.67";"Env A";"";"Non"
2020;"20100";"2120030";"e7,z9-dodecadienylacetate";"54364-62-4";"5.67";"Env A";"";"Non"
2020;"20100";"2120048";"aminopyralid";"150114-71-9";"1.26";"Env A";"";"Non"
2020;"20100";"2120048";"triclopyr";"55335-06-3";"10.08";"Env B";"";"Non"
2020;"20100";"2120219";"tebuconazole";"107534-96-3";"0.25";"CMR";"";"Non"
2020;"20100";"2120219";"trifloxystrobine";"141517-21-7";"0.125";"Env A";"";"Non"
2020;"20100";"2130049";"cyflufenamid";"180409-60-3";"0.45";"Env A";"";"Non"
2020;"20100";"2130049";"difenoconazole";"119446-68-3";"0.9";"Env A";"";"Non"
2020;"20100";"2130152";"fluopyram";"658066-35-4";"3.25";"Env A";"";"Non"
2020;"20100";"2130152";"trifloxystrobine";"141517-21-7";"3.25";"Env A";"";"Non"
2020;"20100";"2140127";"cymoxanil";"57966-95-7";"3.3";"CMR";"";"Non"
2020;"20100";"2140127";"zoxamide";"156052-68-5";"3.3";"Env A";"";"Non"
2020;"20100";"2140164";"flazasulfuron";"104040-78-0";"0.399";"Env A";"";"Non"
2020;"20100";"2140164";"glyphosate";"1071-83-6";"8.64";"Env A";"";"Non"
2020;"20100";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"2.619905";"Env A";"";"Non"
2020;"20100";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"2.515573";"Env A";"";"Non"
2020;"20100";"2140255";"acide pelargonique";"112-05-0";"13.6";"Autre";"";"Non"
2020;"20100";"2150067";"phosphonate de disodium";"13708-85-5";"5";"Autre";"";"Non"
2020;"20100";"2150140";"glyphosate";"1071-83-6";"1.44";"Env A";"";"Non"
2020;"20100";"2150387";"ametoctradine";"865318-97-4";"7.5";"Env A";"";"Non"
2020;"20100";"2150387";"dimethomorphe";"110488-70-5";"5.625";"Env A";"";"Non"
2020;"20100";"2160395";"fenbuconazole";"114369-43-6";"0.5";"Env A";"";"Non"
2020;"20100";"2160395";"tetraconazole";"112281-77-3";"0.5";"Env A";"";"Non"
2020;"20100";"2160713";"spinetoram";"935545-74-7";"2.52";"CMR";"";"Non"
2020;"20100";"2170362";"isoxaben";"82558-50-7";"0.963";"Env B";"";"Non"
2020;"20100";"2170362";"oryzalin";"19044-88-3";"3.861";"CMR";"";"Non"
2020;"20100";"2171119";"mandipropamide";"374726-62-2";"3";"Env A";"";"Non"
2020;"20100";"2171119";"zoxamide";"156052-68-5";"2.88";"Env A";"";"Non"
2020;"20100";"2180335";"trinexapac-ethyl";"95266-40-3";"0.3492";"Env A";"";"Non"
2020;"20100";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"2.72";"Santé A";"Substitution";"Non"
2020;"20100";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"2.72";"Santé A";"Substitution";"Non"
2020;"20100";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"40";"Autre";"";"Non"
2020;"20100";"5100219";"soufre sublime";"7704-34-9";"5494.50";"Autre";"";"Non"
2020;"20100";"7200313";"alcools terpeniques";"98-55-5";"99.75";"Autre";"";"Non"
2020;"20100";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"330";"Autre";"";"Non"
2020;"20100";"8400528";"isoxaben";"82558-50-7";"3.75";"Env B";"";"Non"
2020;"20100";"8400574";"propyzamide";"23950-58-5";"2";"CMR";"Substitution";"Non"
2020;"20100";"8700102";"benalaxyl";"71626-11-4";"3.6";"Env A";"";"Non"
2020;"20100";"8700102";"folpel";"133-07-3";"23.1";"CMR";"";"Non"
2020;"20100";"8900564";"tau-fluvalinate";"102851-06-9";"3.36";"Env A";"";"Non"
2020;"20100";"8900681";"pendimethaline";"40487-42-1";"2";"Env A";"Substitution";"Non"
2020;"20100";"9000144";"betacyfluthrine";"68359-37-5";"0.125";"Santé A";"";"Non"
2020;"20100";"9000222";"soufre";"7704-34-9";"1344";"Autre";"";"Non"
2020;"20100";"9000490";"cycloxydime";"101205-02-1";"2.5";"CMR";"";"Non"
2020;"20100";"9100296";"2,4-d";"94-75-7";"9";"Env B";"";"Non"
2020;"20100";"9200235";"huile minerale paraffinique";"8042-47-5";"31.6";"Autre";"";"Non"
2020;"20100";"9300504";"huile de vaseline";"8042-47-5";"163.4";"Autre";"";"Non"
2020;"20100";"9400280";"flumioxazine";"103361-09-7";"2";"CMR";"";"Non"
2020;"20100";"9500341";"soufre";"7704-34-9";"656";"Autre";"";"Non"
2020;"20100";"9500432";"acrinathrine";"101007-06-1";"1.05";"CMR";"";"Non"
2020;"20100";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"114";"Env A";"Substitution";"Non"
2020;"20100";"9500568";"cyprodinyl";"121552-61-2";"1.125";"Env A";"";"Non"
2020;"20100";"9500568";"fludioxonil";"131341-86-1";"0.75";"Env A";"";"Non"
2020;"20100";"9500595";"2,4-d";"94-75-7";"4.5";"Env B";"";"Non"
2020;"20100";"9500595";"2,4-mcpa";"94-74-6";"5.25";"Env A";"";"Non"
2020;"20100";"9500595";"clopyralid";"1702-17-6";"1.05";"Autre";"";"Non"
2020;"20100";"9600512";"folpel";"133-07-3";"86.4";"CMR";"";"Non"
2020;"20100";"9600512";"fosetyl-aluminium";"39148-24-8";"86.4";"Autre";"";"Non"
2020;"20100";"9700070";"flazasulfuron";"104040-78-0";"0.4";"Env A";"";"Non"
2020;"20100";"9700164";"mancozebe";"8018-01-7";"30";"CMR";"Exclusion";"Non"
2020;"20100";"9700332";"azoxystrobine";"131860-33-8";"0.25";"Santé A";"";"Non"
2020;"20100";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.575";"Santé A";"Substitution";"Non"
2020;"20100";"9800420";"spiroxamine";"118134-30-8";"15";"CMR";"";"Non"
2020;"20100";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"204";"Santé A";"Substitution";"Non"
2020;"20110";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"384";"Autre";"";"Non"
2020;"20110";"2010513";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"";"Autre";"";"Non"
2020;"20110";"2060034";"kaolin";"1332-58-7";"570";"Autre";"";"Non"
2020;"20110";"2060084";"boscalid";"188425-85-6";"0.267";"Env A";"";"Non"
2020;"20110";"2060084";"pyraclostrobine";"175013-18-0";"0.067";"Santé A";"";"Non"
2020;"20110";"2060098";"spinosad";"168316-95-8";"19.20";"Env A";"";"Non"
2020;"20110";"2070136";"cymoxanil";"57966-95-7";"0.4";"CMR";"";"Non"
2020;"20110";"2070136";"mancozebe";"8018-01-7";"4.65";"CMR";"Exclusion";"Non"
2020;"20110";"2080038";"pyrethrines";"8003-34-7";"1.86";"Env A";"";"Non"
2020;"20110";"2090116";"glyphosate";"1071-83-6";"3.6";"Env A";"";"Non"
2020;"20110";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"45.6";"Env A";"Substitution";"Non"
2020;"20110";"2110005";"fluazinam";"79622-59-6";"2.5";"CMR";"";"Non"
2020;"20110";"2110006";"cuivre du sulfate de cuivre";"8011-63-0";"216";"Env A";"Substitution";"Non"
2020;"20110";"2110143";"metribuzine";"21087-64-9";"0.6";"Env A";"";"Non"
2020;"20110";"2120171";"fosetyl-aluminium";"39148-24-8";"0.8";"Autre";"";"Non"
2020;"20110";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"6.207655";"Env A";"";"Non"
2020;"20110";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"5.960448";"Env A";"";"Non"
2020;"20110";"2160842";"metribuzine";"21087-64-9";"0.7";"Env A";"";"Non"
2020;"20110";"5100219";"soufre sublime";"7704-34-9";"5940";"Autre";"";"Non"
2020;"20110";"7700706";"2,4-d";"94-75-7";"0.42";"Env B";"";"Non"
2020;"20110";"7700706";"dicamba";"1918-00-9";"0.06";"Env B";"";"Non"
2020;"20110";"8400477";"fenoxycarbe";"72490-01-8";"0.15";"CMR";"";"Non"
2020;"20110";"8700462";"prosulfocarbe";"52888-80-9";"8";"Env A";"";"Non"
2020;"20110";"9000184";"2,4-mcpa";"94-74-6";"7";"Env A";"";"Non"
2020;"20110";"9000184";"clopyralid";"1702-17-6";"0.7";"Autre";"";"Non"
2020;"20110";"9000184";"fluroxypyr";"69377-81-7";"1.4";"Env B";"";"Non"
2020;"20110";"9000222";"soufre";"7704-34-9";"2905";"Autre";"";"Non"
2020;"20110";"9300504";"huile de vaseline";"8042-47-5";"277.78";"Autre";"";"Non"
2020;"20110";"9600199";"fosthiazate";"98886-44-3";"2";"Santé A";"";"Non"
2020;"20110";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"80";"Santé A";"Substitution";"Non"
2020;"20111";"2010023";"deltamethrine";"52918-63-5";"0.075";"Santé A";"";"Non"
2020;"20111";"2060085";"boscalid";"188425-85-6";"0.2";"Env A";"";"Non"
2020;"20111";"2060085";"kresoxim-methyl";"143390-89-0";"0.1";"CMR";"";"Non"
2020;"20111";"2070133";"napropamide";"15299-99-7";"9";"Env A";"";"Non"
2020;"20111";"2080105";"glyphosate";"1071-83-6";"18.0";"Env A";"";"Non"
2020;"20111";"2090116";"glyphosate";"1071-83-6";"16.2";"Env A";"";"Non"
2020;"20111";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2020;"20111";"2090160";"glyphosate";"1071-83-6";"14.4";"Env A";"";"Non"
2020;"20111";"2120219";"tebuconazole";"107534-96-3";"0.15";"CMR";"";"Non"
2020;"20111";"2120219";"trifloxystrobine";"141517-21-7";"0.075";"Env A";"";"Non"
2020;"20111";"2171200";"bicarbonate de potassium";"298-14-6";"9.949";"Autre";"";"Non"
2020;"20111";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"4.08";"Santé A";"Substitution";"Non"
2020;"20111";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"4.08";"Santé A";"Substitution";"Non"
2020;"20111";"5100219";"soufre sublime";"7704-34-9";"123.75";"Autre";"";"Non"
2020;"20111";"8400574";"propyzamide";"23950-58-5";"2";"CMR";"Substitution";"Non"
2020;"20111";"9000222";"soufre";"7704-34-9";"77";"Autre";"";"Non"
2020;"20111";"9500341";"soufre";"7704-34-9";"16";"Autre";"";"Non"
2020;"20111";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"3";"Env A";"Substitution";"Non"
2020;"20111";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.1";"Santé A";"Substitution";"Non"
2020;"20112";"2090116";"glyphosate";"1071-83-6";"5.4";"Env A";"";"Non"
2020;"20112";"2130212";"phosmet";"732-11-6";"2.5";"Env A";"";"Non"
2020;"20112";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.1";"Santé A";"Substitution";"Non"
2020;"20113";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"3";"Env A";"Substitution";"Non"
2020;"20114";"2010398";"folpel";"133-07-3";"6.4";"CMR";"";"Non"
2020;"20114";"2010398";"metalaxyl-m";"70630-17-0";"0.776";"Autre";"";"Non"
2020;"20114";"2060034";"kaolin";"1332-58-7";"831.25";"Autre";"";"Non"
2020;"20114";"2060098";"spinosad";"168316-95-8";"5.76";"Env A";"";"Non"
2020;"20114";"2080038";"pyrethrines";"8003-34-7";"1.302";"Env A";"";"Non"
2020;"20114";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"13.3";"Env A";"Substitution";"Non"
2020;"20114";"2090127";"huile essentielle d'orange douce";"8028-48-6";"9.9";"Env A";"";"Non"
2020;"20114";"2100038";"kaolin";"1332-58-7";"1000";"Autre";"";"Non"
2020;"20114";"2100181";"fluopicolide";"239110-15-7";"0.7992";"Env A";"";"Non"
2020;"20114";"2100181";"fosetyl-aluminium";"39148-24-8";"12.0006";"Autre";"";"Non"
2020;"20114";"2100231";"emamectine benzoate";"155569-91-8";"0.095";"Santé A";"";"Non"
2020;"20114";"2130115";"1,5-diaminopentane";"462-94-2";"0.000704";"Autre";"";"Non"
2020;"20114";"2130115";"acetate d'ammonium";"631-61-8";"0.1716";"Autre";"";"Non"
2020;"20114";"2130115";"deltamethrine";"52918-63-5";"0.000299";"Santé A";"";"Non"
2020;"20114";"2130115";"trimethylamine hydrochloride";"593-81-7";"0.000704";"Autre";"";"Non"
2020;"20114";"2130152";"fluopyram";"658066-35-4";"0.5";"Env A";"";"Non"
2020;"20114";"2130152";"trifloxystrobine";"141517-21-7";"0.5";"Env A";"";"Non"
2020;"20114";"2150118";"soufre";"7704-34-9";"693";"Autre";"";"Non"
2020;"20114";"2160395";"fenbuconazole";"114369-43-6";"0.25";"Env A";"";"Non"
2020;"20114";"2160395";"tetraconazole";"112281-77-3";"0.25";"Env A";"";"Non"
2020;"20114";"2171119";"mandipropamide";"374726-62-2";"1";"Env A";"";"Non"
2020;"20114";"2171119";"zoxamide";"156052-68-5";"0.96";"Env A";"";"Non"
2020;"20114";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"74.8";"Santé A";"Substitution";"Non"
2020;"20114";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"74.8";"Santé A";"Substitution";"Non"
2020;"20114";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"1304";"Autre";"";"Non"
2020;"20114";"5100219";"soufre sublime";"7704-34-9";"1188";"Autre";"";"Non"
2020;"20114";"7200313";"alcools terpeniques";"98-55-5";"3.325";"Autre";"";"Non"
2020;"20114";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"445.5";"Autre";"";"Non"
2020;"20114";"9000222";"soufre";"7704-34-9";"441";"Autre";"";"Non"
2020;"20114";"9200235";"huile minerale paraffinique";"8042-47-5";"47.4";"Autre";"";"Non"
2020;"20114";"9300504";"huile de vaseline";"8042-47-5";"326.8";"Autre";"";"Non"
2020;"20114";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"21";"Env A";"Substitution";"Non"
2020;"20114";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.1";"Santé A";"Substitution";"Non"
2020;"20114";"9800420";"spiroxamine";"118134-30-8";"2.5";"CMR";"";"Non"
2020;"20114";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"138";"Santé A";"Substitution";"Non"
2020;"20117";"2010023";"deltamethrine";"52918-63-5";"0.015";"Santé A";"";"Non"
2020;"20117";"2010296";"2,4-mcpa";"94-74-6";"0.625";"Env A";"";"Non"
2020;"20117";"2010296";"dicamba";"1918-00-9";"0.25";"Env B";"";"Non"
2020;"20117";"2010296";"dichlorprop-p";"15165-67-0";"1.125";"Autre";"";"Non"
2020;"20117";"2020241";"bacillus thuringiensis sérotype h 7";"68038-71-1";"0.81";"Autre";"";"Non"
2020;"20117";"2050046";"flonicamide";"158062-67-0";"0.5";"Autre";"";"Non"
2020;"20117";"2060098";"spinosad";"168316-95-8";"2.16";"Env A";"";"Non"
2020;"20117";"2070133";"napropamide";"15299-99-7";"9";"Env A";"";"Non"
2020;"20117";"2080063";"benalaxyl-m";"98243-83-5";"0.9";"Env A";"";"Non"
2020;"20117";"2080063";"folpel";"133-07-3";"11.52";"CMR";"";"Non"
2020;"20117";"2080121";"dimethomorphe";"110488-70-5";"1.8";"Env A";"";"Non"
2020;"20117";"2080121";"dithianon";"3347-22-6";"4.2";"Env A";"";"Non"
2020;"20117";"2090116";"glyphosate";"1071-83-6";"18";"Env A";"";"Non"
2020;"20117";"2090160";"glyphosate";"1071-83-6";"57.6";"Env A";"";"Non"
2020;"20117";"2100231";"emamectine benzoate";"155569-91-8";"0.475";"Santé A";"";"Non"
2020;"20117";"2110006";"cuivre du sulfate de cuivre";"8011-63-0";"28";"Env A";"Substitution";"Non"
2020;"20117";"2120030";"(z)-9-dodecenylacetate";"16974-11-1";"29.106";"Env A";"";"Non"
2020;"20117";"2120030";"e7,z9-dodecadienylacetate";"54364-62-4";"29.106";"Env A";"";"Non"
2020;"20117";"2120132";"dimethomorphe";"110488-70-5";"7.2";"Env A";"";"Non"
2020;"20117";"2120132";"metirame";"9006-42-2";"35.2";"Env A";"";"Non"
2020;"20117";"2150140";"glyphosate";"1071-83-6";"0.36";"Env A";"";"Non"
2020;"20117";"2160985";"huile de paraffine";"97862-82-3";"80";"Autre";"";"Non"
2020;"20117";"2170110";"myclobutanil";"88671-89-0";"0.75";"CMR";"";"Non"
2020;"20117";"2180829";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"9.52";"Santé A";"Substitution";"Non"
2020;"20117";"2180829";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"9.52";"Santé A";"Substitution";"Non"
2020;"20117";"2190198";"soufre pour pulverisation (micronise)";"7704-34-9";"1536";"Autre";"";"Non"
2020;"20117";"5100219";"soufre sublime";"7704-34-9";"74.25";"Autre";"";"Non"
2020;"20117";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"379.5";"Autre";"";"Non"
2020;"20117";"7700706";"2,4-d";"94-75-7";"0.42";"Env B";"";"Non"
2020;"20117";"7700706";"dicamba";"1918-00-9";"0.06";"Env B";"";"Non"
2020;"20117";"9000144";"betacyfluthrine";"68359-37-5";"1.375";"Santé A";"";"Non"
2020;"20117";"9000490";"cycloxydime";"101205-02-1";"4.5";"CMR";"";"Non"
2020;"20117";"9100296";"2,4-d";"94-75-7";"3";"Env B";"";"Non"
2020;"20117";"9300257";"tebuconazole";"107534-96-3";"1.2";"CMR";"";"Non"
2020;"20117";"9500341";"soufre";"7704-34-9";"128";"Autre";"";"Non"
2020;"20117";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"102";"Env A";"Substitution";"Non"
2020;"20117";"9600368";"fosetyl-aluminium";"39148-24-8";"96.084";"Autre";"";"Non"
2020;"20117";"9600368";"metirame";"9006-42-2";"58.956";"Env A";"";"Non"
2020;"20117";"9700332";"azoxystrobine";"131860-33-8";"0.5";"Santé A";"";"Non"
