"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2021;"00000";"2000536";"e8,e10-dodecadiene-1-ol";"33956-49-9";"13.57160";"Env A";"";"Non"
2021;"00000";"2010023";"deltamethrine";"52918-63-5";"22.76970";"Santé A";"";"Non"
2021;"00000";"2010027";"milbemectine";"51596-10-2";"0.0465";"Env A";"";"Non"
2021;"00000";"2010030";"mepiquat-chlorure";"24307-26-4";"84.03";"Env B";"";"Non"
2021;"00000";"2010030";"prohexadione-calcium";"127277-53-6";"14.005";"Env B";"";"Non"
2021;"00000";"2010035";"2,4-mcpa";"94-74-6";"4";"Env A";"";"Non"
2021;"00000";"2010035";"dichlorprop-p";"15165-67-0";"2";"Autre";"";"Non"
2021;"00000";"2010035";"mecoprop-p (mcpp-p)";"16484-77-8";"2";"Env A";"";"Non"
2021;"00000";"2010099";"sels de potassium d'acides gras";"10124-65-9";"9.447276";"Autre";"";"Non"
2021;"00000";"2010100";"sels de potassium d'acides gras";"10124-65-9";"8.376244";"Autre";"";"Non"
2021;"00000";"2010100";"soufre";"7704-34-9";"5.068690";"Autre";"";"Non"
2021;"00000";"2010101";"soufre";"7704-34-9";"4.059846";"Autre";"";"Non"
2021;"00000";"2010118";"mancozebe";"8018-01-7";"282.3936";"CMR";"Exclusion";"Non"
2021;"00000";"2010118";"metalaxyl-m";"70630-17-0";"17.120112";"Autre";"";"Non"
2021;"00000";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"8853.3600";"Env A";"Substitution";"Non"
2021;"00000";"2010158";"glyphosate";"1071-83-6";"27";"Env A";"";"Non"
2021;"00000";"2010239";"florasulame";"145701-23-1";"0.055";"Env A";"";"Non"
2021;"00000";"2010239";"fluroxypyr-meptyl";"81406-37-3";"7.9255";"Autre";"";"Non"
2021;"00000";"2010240";"florasulame";"145701-23-1";"0.0125";"Env A";"";"Non"
2021;"00000";"2010240";"fluroxypyr-meptyl";"81406-37-3";"0.7205";"Autre";"";"Non"
2021;"00000";"2010280";"metconazole";"125116-23-6";"36.3834";"CMR";"";"Non"
2021;"00000";"2010282";"cypermethrine";"52315-07-8";"94.3";"Env A";"";"Non"
2021;"00000";"2010398";"folpel";"133-07-3";"909.708";"CMR";"";"Non"
2021;"00000";"2010398";"metalaxyl-m";"70630-17-0";"110.302095";"Autre";"";"Non"
2021;"00000";"2010410";"soufre pour pulverisation (micronise)";"7704-34-9";"2012.784";"Autre";"";"Non"
2021;"00000";"2010415";"glyphosate";"1071-83-6";"4.5";"Env A";"";"Non"
2021;"00000";"2010426";"fosthiazate";"98886-44-3";"3";"Santé A";"";"Non"
2021;"00000";"2010427";"quizalofop-p-ethyl";"100646-51-3";"0.48";"Env A";"";"Non"
2021;"00000";"2010494";"glyphosate";"1071-83-6";"1.2";"Env A";"";"Non"
2021;"00000";"2010495";"metaldehyde";"108-62-3";"8.25";"CMR";"";"Non"
2021;"00000";"2010509";"cuivre du sulfate de cuivre";"8011-63-0";"166.06";"Env A";"Substitution";"Non"
2021;"00000";"2010513";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"";"Autre";"";"Non"
2021;"00000";"2010530";"myclobutanil";"88671-89-0";"0.018";"CMR";"";"Non"
2021;"00000";"2010531";"benoxacor";"98730-04-2";"0.225";"Autre";"";"Non"
2021;"00000";"2010531";"s-metolachlore";"87392-12-9";"4.575";"Env A";"";"Non"
2021;"00000";"2010537";"carfentrazone ethyl";"128639-02-1";"0.04";"Env A";"";"Non"
2021;"00000";"2010552";"folpel";"133-07-3";"11.7";"CMR";"";"Non"
2021;"00000";"2010552";"iprovalicarbe";"140923-17-7";"1.872";"CMR";"";"Non"
2021;"00000";"2010584";"thiabendazole";"148-79-8";"7.5";"Env A";"";"Non"
2021;"00000";"2010600";"cymoxanil";"57966-95-7";"3.36";"CMR";"";"Non"
2021;"00000";"2010600";"mancozebe";"8018-01-7";"39.06";"CMR";"Exclusion";"Non"
2021;"00000";"2010610";"prochloraze";"67747-09-5";"112.5";"Env A";"";"Non"
2021;"00000";"2010617";"dimethenamide-p (dmta-p)";"163515-14-8";"648";"Env A";"";"Non"
2021;"00000";"2010618";"cuivre du sulfate de cuivre";"8011-63-0";"257.7";"Env A";"Substitution";"Non"
2021;"00000";"2010640";"acide alpha naphtylacetique (ana)";"86-87-3";"0.15";"CMR";"";"Non"
2021;"00000";"2020002";"alphachloralose";"15879-93-3";"0.06";"Autre";"";"Non"
2021;"00000";"2020003";"phosphate ferrique";"10045-86-0";"75.927753";"Autre";"";"Non"
2021;"00000";"2020014";"propaquizafop";"111479-05-1";"0.5";"Env A";"";"Non"
2021;"00000";"2020021";"laminarine";"9008-22-4";"1.665";"Autre";"";"Non"
2021;"00000";"2020099";"trifloxystrobine";"141517-21-7";"828.175";"Env A";"";"Non"
2021;"00000";"2020110";"mancozebe";"8018-01-7";"122.37329";"CMR";"Exclusion";"Non"
2021;"00000";"2020110";"zoxamide";"156052-68-5";"10.923015";"Env A";"";"Non"
2021;"00000";"2020199";"goudrons de pin";"8011-48-1";"50.7";"Autre";"";"Non"
2021;"00000";"2020219";"fenoxaprop-p-ethyl";"71283-80-2";"5.037";"Env A";"";"Non"
2021;"00000";"2020241";"bacillus thuringiensis ssp aizawai souche abts-1857";"68038-71-1";"16.20";"Autre";"";"Non"
2021;"00000";"2020269";"glyphosate";"1071-83-6";"2.7";"Env A";"";"Non"
2021;"00000";"2020298";"bifenthrine";"82657-04-3";"0.000204";"CMR";"";"Non"
2021;"00000";"2020301";"bifenthrine";"82657-04-3";"0.00012";"CMR";"";"Non"
2021;"00000";"2020474";"metazachlore";"67129-08-2";"17.5";"CMR";"";"Non"
2021;"00000";"2030011";"carfentrazone ethyl";"128639-02-1";"40.68";"Env A";"";"Non"
2021;"00000";"2030071";"metaldehyde";"108-62-3";"570.60";"CMR";"";"Non"
2021;"00000";"2030085";"acides gras c14-22 et c14-22 insatures, methyl ester, sulfates, sels de sodium";"84776-43-2";"1.674";"Autre";"";"Oui"
2021;"00000";"2030085";"esters de colophane et de diethylene glycol";"68153-38-8";"1.443";"Autre";"";"Oui"
2021;"00000";"2030125";"deltamethrine";"52918-63-5";"2.75430";"Santé A";"";"Non"
2021;"00000";"2030131";"flazasulfuron";"104040-78-0";"2.25";"Env A";"";"Non"
2021;"00000";"2030175";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"792.6505";"Autre";"";"Non"
2021;"00000";"2030184";"soufre pour pulverisation (micronise)";"7704-34-9";"3.36";"Autre";"";"Non"
2021;"00000";"2030255";"tebuconazole";"107534-96-3";"6.25";"CMR";"";"Non"
2021;"00000";"2030273";"lambda-cyhalothrine";"91465-08-6";"0.04125";"Santé A";"Substitution";"Non"
2021;"00000";"2030273";"pyrimicarbe";"23103-98-2";"0.825";"CMR";"";"Non"
2021;"00000";"2030323";"fludioxonil";"131341-86-1";"1253.27104";"Env A";"";"Non"
2021;"00000";"2030332";"2,4-d";"94-75-7";"394.32";"Env B";"";"Non"
2021;"00000";"2030332";"dichlorprop-p";"15165-67-0";"197.16";"Autre";"";"Non"
2021;"00000";"2030342";"chlormequat chlorure";"999-81-5";"533.6";"Autre";"";"Non"
2021;"00000";"2030404";"pendimethaline";"40487-42-1";"56";"Env A";"Substitution";"Non"
2021;"00000";"2030457";"azoxystrobine";"131860-33-8";"8.50";"Santé A";"";"Non"
2021;"00000";"2030460";"metaldehyde";"108-62-3";"10";"CMR";"";"Non"
2021;"00000";"2030466";"soufre triture ventile";"7704-34-9";"1381.2825";"Autre";"";"Non"
2021;"00000";"2040080";"2,4-d";"94-75-7";"14.43750";"Env B";"";"Non"
2021;"00000";"2040080";"dicamba";"1918-00-9";"2.06250";"Env B";"";"Non"
2021;"00000";"2040080";"sulfate de fer (sulfate ferreux heptahydrate)";"7782-63-0";"1031.250";"Autre";"";"Non"
2021;"00000";"2040146";"tefluthrine";"79538-32-2";"3655.930";"Santé A";"";"Non"
2021;"00000";"2040199";"metamitrone";"41394-05-2";"17.5";"Env A";"";"Non"
2021;"00000";"2040200";"thiodicarbe";"59669-26-0";"1.8";"Autre";"";"Non"
2021;"00000";"2040201";"2,4-mcpa";"94-74-6";"435.6";"Env A";"";"Non"
2021;"00000";"2040201";"dicamba";"1918-00-9";"36.30";"Env B";"";"Non"
2021;"00000";"2040330";"cymoxanil";"57966-95-7";"7.2";"CMR";"";"Non"
2021;"00000";"2040330";"mancozebe";"8018-01-7";"83.7";"CMR";"Exclusion";"Non"
2021;"00000";"2050037";"cyanamide de calcium";"156-62-7";"29.025";"Autre";"";"Non"
2021;"00000";"2050046";"flonicamide";"158062-67-0";"310.50";"Autre";"";"Non"
2021;"00000";"2050075";"boscalid";"188425-85-6";"38.02";"Env A";"";"Non"
2021;"00000";"2050076";"boscalid";"188425-85-6";"13";"Env A";"";"Non"
2021;"00000";"2050077";"diflufenicanil";"83164-33-4";"0.144";"Env B";"";"Non"
2021;"00000";"2050077";"glyphosate";"1071-83-6";"2.4";"Env A";"";"Non"
2021;"00000";"2050077";"oxadiazon";"19666-30-9";"2.4";"Env A";"";"Non"
2021;"00000";"2060002";"difenoconazole";"119446-68-3";"55.6875";"Env A";"";"Oui"
2021;"00000";"2060026";"flazasulfuron";"104040-78-0";"0.0375";"Env A";"";"Non"
2021;"00000";"2060034";"kaolin";"1332-58-7";"1626.875";"Autre";"";"Non"
2021;"00000";"2060045";"huile vegetale";"";"44.61625";"Autre";"";"Non"
2021;"00000";"2060045";"resines (colophane)";"8050-09-7";"433.415";"Autre";"";"Non"
2021;"00000";"2060050";"metrafenone";"220899-03-6";"632.610";"Env A";"";"Oui"
2021;"00000";"2060051";"metrafenone";"220899-03-6";"81.6";"Env A";"";"Non"
2021;"00000";"2060063";"picolinafen";"137641-05-5";"13.500";"Env A";"";"Non"
2021;"00000";"2060084";"boscalid";"188425-85-6";"711.56034";"Env A";"";"Non"
2021;"00000";"2060084";"pyraclostrobine";"175013-18-0";"178.55634";"Santé A";"";"Non"
2021;"00000";"2060085";"boscalid";"188425-85-6";"45.54";"Env A";"";"Non"
2021;"00000";"2060085";"kresoxim-methyl";"143390-89-0";"22.77";"CMR";"";"Non"
2021;"00000";"2060086";"pyraclostrobine";"175013-18-0";"17.766";"Santé A";"";"Non"
2021;"00000";"2060088";"benoxacor";"98730-04-2";"177.3";"Autre";"";"Non"
2021;"00000";"2060088";"mesotrione";"104206-82-8";"354.6";"Env A";"";"Non"
2021;"00000";"2060088";"s-metolachlore";"87392-12-9";"3546";"Env A";"";"Non"
2021;"00000";"2060098";"spinosad";"168316-95-8";"507.8112";"Env A";"";"Non"
2021;"00000";"2060113";"bifenazate";"149877-41-8";"13.812";"Env A";"";"Non"
2021;"00000";"2060115";"azoxystrobine";"131860-33-8";"67";"Santé A";"";"Non"
2021;"00000";"2060115";"cyproconazole";"94361-06-5";"26.8";"CMR";"Exclusion";"Non"
2021;"00000";"2060116";"prothioconazole";"178928-70-6";"237.6300";"Env A";"";"Non"
2021;"00000";"2060118";"fluoxastrobine";"361377-29-9";"15.25";"CMR";"";"Non"
2021;"00000";"2060118";"prothioconazole";"178928-70-6";"30.5";"Env A";"";"Non"
2021;"00000";"2060119";"metsulfuron-methyl";"74223-64-6";"0.232";"Env A";"Substitution";"Non"
2021;"00000";"2060127";"prothioconazole";"178928-70-6";"386.564";"Env A";"";"Non"
2021;"00000";"2060129";"oxyfluorfene";"42874-03-3";"0.00315";"CMR";"";"Non"
2021;"00000";"2060129";"pendimethaline";"40487-42-1";"0.0161";"Env A";"Substitution";"Non"
2021;"00000";"2060130";"spinosad";"168316-95-8";"0.00888";"Env A";"";"Non"
2021;"00000";"2060131";"2,4-d";"94-75-7";"427.335";"Env B";"";"Non"
2021;"00000";"2060131";"triclopyr";"55335-06-3";"476.0420";"Env B";"";"Non"
2021;"00000";"2060132";"spinosad";"168316-95-8";"11.76";"Env A";"";"Non"
2021;"00000";"2060134";"captane";"133-06-2";"847.2";"CMR";"";"Non"
2021;"00000";"2060172";"tetraconazole";"112281-77-3";"62.586";"Env A";"";"Non"
2021;"00000";"2060194";"tefluthrine";"79538-32-2";"64.26";"Santé A";"";"Non"
2021;"00000";"2070077";"prothioconazole";"178928-70-6";"22.50";"Env A";"";"Non"
2021;"00000";"2070107";"fosetyl";"15845-66-6";"68.8572";"Autre";"";"Non"
2021;"00000";"2070107";"propamocarbe";"24579-73-5";"117.7236";"Autre";"";"Non"
2021;"00000";"2070133";"napropamide";"15299-99-7";"603.00";"Env A";"";"Non"
2021;"00000";"2070136";"cymoxanil";"57966-95-7";"10.4";"CMR";"";"Non"
2021;"00000";"2070136";"mancozebe";"8018-01-7";"120.90";"CMR";"Exclusion";"Non"
2021;"00000";"2070184";"chlorotoluron";"15545-48-9";"2340";"CMR";"";"Non"
2021;"00000";"2070184";"diflufenicanil";"83164-33-4";"146.25";"Env B";"";"Non"
2021;"00000";"2070185";"fluazinam";"79622-59-6";"37.5";"CMR";"";"Non"
2021;"00000";"2070221";"metazachlore";"67129-08-2";"138";"CMR";"";"Non"
2021;"00000";"2070221";"quinmerac";"90717-03-6";"34.5";"Env B";"";"Non"
2021;"00000";"2080004";"trichoderma atroviride souche l-1237";"";"";"Autre";"";"Non"
2021;"00000";"2080010";"huile minerale paraffinique";"8042-47-5";"112";"Autre";"";"Non"
2021;"00000";"2080019";"laminarine";"9008-22-4";"1.5012";"Autre";"";"Non"
2021;"00000";"2080023";"benthiavalicarbe";"177406-68-7";"2.45";"CMR";"";"Non"
2021;"00000";"2080023";"mancozebe";"8018-01-7";"98";"CMR";"Exclusion";"Non"
2021;"00000";"2080025";"butoxyde de piperonyle";"51-03-6";"62.7";"Autre";"";"Non"
2021;"00000";"2080025";"cypermethrine";"52315-07-8";"22";"Env A";"";"Non"
2021;"00000";"2080026";"nicosulfuron";"111991-09-4";"12.60";"Env A";"";"Non"
2021;"00000";"2080029";"penoxsulame";"219714-96-2";"7.6506";"Env A";"";"Non"
2021;"00000";"2080038";"pyrethrines";"8003-34-7";"60.6546";"Env A";"";"Non"
2021;"00000";"2080049";"thiamethoxam";"153719-23-4";"1783.986";"Env A";"";"Non"
2021;"00000";"2080054";"acetamipride";"135410-20-7";"0.00012";"Env B";"";"Non"
2021;"00000";"2080060";"pyriproxyfene";"95737-68-1";"11.2";"Env A";"";"Non"
2021;"00000";"2080063";"benalaxyl-m";"98243-83-5";"4.927875";"Env A";"";"Non"
2021;"00000";"2080063";"folpel";"133-07-3";"63.0768";"CMR";"";"Non"
2021;"00000";"2080070";"boscalid";"188425-85-6";"13.86";"Env A";"";"Non"
2021;"00000";"2080070";"pyraclostrobine";"175013-18-0";"7.04";"Santé A";"";"Non"
2021;"00000";"2080091";"metaldehyde";"108-62-3";"0.825";"CMR";"";"Non"
2021;"00000";"2080094";"florasulame";"145701-23-1";"0.14";"Env A";"";"Non"
2021;"00000";"2080094";"isoxaben";"82558-50-7";"2.135";"Env B";"";"Non"
2021;"00000";"2080098";"mandipropamide";"374726-62-2";"322.50";"Env A";"";"Non"
2021;"00000";"2080100";"folpel";"133-07-3";"7.016";"CMR";"";"Non"
2021;"00000";"2080100";"mandipropamide";"374726-62-2";"0.877";"Env A";"";"Non"
2021;"00000";"2080101";"acetamipride";"135410-20-7";"0.2";"Env B";"";"Non"
2021;"00000";"2080102";"azoxystrobine";"131860-33-8";"61";"Santé A";"";"Non"
2021;"00000";"2080102";"difenoconazole";"119446-68-3";"38.125";"Env A";"";"Non"
2021;"00000";"2080103";"thiophanate-methyl";"23564-05-8";"5";"CMR";"Exclusion";"Non"
2021;"00000";"2080105";"glyphosate";"1071-83-6";"2884.68";"Env A";"";"Non"
2021;"00000";"2080112";"thirame";"137-26-8";"0.1104";"Env A";"";"Non"
2021;"00000";"2080114";"cymoxanil";"57966-95-7";"414.5";"CMR";"";"Non"
2021;"00000";"2080114";"propamocarbe hcl";"25606-41-1";"3316";"Autre";"";"Non"
2021;"00000";"2080117";"prosulfuron";"94125-34-5";"3.5250";"Env A";"Substitution";"Non"
2021;"00000";"2080121";"dimethomorphe";"110488-70-5";"1.7550";"Env A";"";"Non"
2021;"00000";"2080121";"dithianon";"3347-22-6";"4.0950";"Env A";"";"Non"
2021;"00000";"2080123";"metsulfuron-methyl";"74223-64-6";"0.50";"Env A";"Substitution";"Non"
2021;"00000";"2080124";"metsulfuron-methyl";"74223-64-6";"14.496";"Env A";"Substitution";"Non"
2021;"00000";"2080125";"metsulfuron-methyl";"74223-64-6";"1.00";"Env A";"Substitution";"Non"
2021;"00000";"2080129";"meptyldinocap";"131-72-6";"17.85";"Env A";"";"Non"
2021;"00000";"2080136";"pyridate";"55512-33-9";"27.90";"Env A";"";"Non"
2021;"00000";"2080145";"diflufenicanil";"83164-33-4";"158.2";"Env B";"";"Non"
2021;"00000";"2080145";"flufenacet";"142459-58-3";"316.4";"Env A";"";"Non"
2021;"00000";"2080147";"difenoconazole";"119446-68-3";"5.00";"Env A";"";"Non"
2021;"00000";"2080147";"paclobutrazol";"76738-62-0";"2.500";"CMR";"";"Non"
2021;"00000";"2090001";"proquinazid";"189278-12-4";"56.4";"CMR";"";"Non"
2021;"00000";"2090008";"thirame";"137-26-8";"0.17589";"Env A";"";"Non"
2021;"00000";"2090010";"phenmediphame";"13684-63-4";"59.2";"Env A";"";"Non"
2021;"00000";"2090011";"pendimethaline";"40487-42-1";"91.0455";"Env A";"Substitution";"Non"
2021;"00000";"2090016";"imazamox";"114311-32-9";"15.89005";"Env A";"Substitution";"Non"
2021;"00000";"2090016";"pendimethaline";"40487-42-1";"237.875";"Env A";"Substitution";"Non"
2021;"00000";"2090019";"6-benzyladenine";"1214-39-7";"6.2";"CMR";"";"Non"
2021;"00000";"2090028";"metamitrone";"41394-05-2";"304.5";"Env A";"";"Non"
2021;"00000";"2090037";"dicamba";"1918-00-9";"119.5";"Env B";"";"Non"
2021;"00000";"2090037";"prosulfuron";"94125-34-5";"11.95";"Env A";"Substitution";"Non"
2021;"00000";"2090039";"ethofumesate";"26225-79-6";"95.0";"Env A";"";"Non"
2021;"00000";"2090041";"cloquintocet-mexyl";"99607-70-2";"1.275";"Autre";"";"Non"
2021;"00000";"2090041";"pyroxsulame";"422556-08-9";"1.275";"Env A";"";"Non"
2021;"00000";"2090042";"cloquintocet-mexyl";"99607-70-2";"34.2183";"Autre";"";"Non"
2021;"00000";"2090042";"florasulame";"145701-23-1";"11.4228";"Env A";"";"Non"
2021;"00000";"2090042";"pyroxsulame";"422556-08-9";"34.2183";"Env A";"";"Non"
2021;"00000";"2090050";"cypermethrine";"52315-07-8";"125.504";"Env A";"";"Non"
2021;"00000";"2090052";"tribenuron-methyle";"101200-48-0";"7.295";"Env A";"";"Non"
2021;"00000";"2090053";"bromoxynil octanoate";"1689-99-2";"13.10";"CMR";"Exclusion";"Non"
2021;"00000";"2090053";"isoxadifen-ethyl";"163520-33-0";"1.25";"Env A";"";"Non"
2021;"00000";"2090053";"tembotrione";"335104-84-2";"2.5";"CMR";"";"Non"
2021;"00000";"2090054";"metsulfuron-methyl";"74223-64-6";"0.71500";"Env A";"Substitution";"Non"
2021;"00000";"2090054";"tribenuron-methyle";"101200-48-0";"0.71500";"Env A";"";"Non"
2021;"00000";"2090055";"6-benzyladenine";"1214-39-7";"2.8";"CMR";"";"Non"
2021;"00000";"2090057";"metsulfuron-methyl";"74223-64-6";"1.23765";"Env A";"Substitution";"Non"
2021;"00000";"2090057";"tribenuron-methyle";"101200-48-0";"2.4753";"Env A";"";"Non"
2021;"00000";"2090063";"tebuconazole";"107534-96-3";"9.5";"CMR";"";"Non"
2021;"00000";"2090063";"trifloxystrobine";"141517-21-7";"4.75";"Env A";"";"Non"
2021;"00000";"2090064";"imazamox";"114311-32-9";"22.066";"Env A";"Substitution";"Non"
2021;"00000";"2090065";"folpel";"133-07-3";"10.8768";"CMR";"";"Non"
2021;"00000";"2090065";"valifenalate";"283159-90-0";"1.3596";"CMR";"";"Non"
2021;"00000";"2090071";"bromoxynil";"1689-84-5";"1.175";"CMR";"Exclusion";"Non"
2021;"00000";"2090072";"florasulame";"145701-23-1";"0.275";"Env A";"";"Non"
2021;"00000";"2090077";"prosulfocarbe";"52888-80-9";"40";"Env A";"";"Non"
2021;"00000";"2090079";"acide acetique";"64-19-7";"4.38";"Autre";"";"Non"
2021;"00000";"2090080";"sulcotrione";"99105-77-8";"282.0";"CMR";"";"Non"
2021;"00000";"2090093";"glyphosate";"1071-83-6";"3628.6695";"Env A";"";"Non"
2021;"00000";"2090094";"thiophanate-methyl";"23564-05-8";"44.11968";"CMR";"Exclusion";"Non"
2021;"00000";"2090095";"ethofumesate";"26225-79-6";"44.65";"Env A";"";"Non"
2021;"00000";"2090095";"phenmediphame";"13684-63-4";"47";"Env A";"";"Non"
2021;"00000";"2090096";"pethoxamide";"106700-29-2";"15";"Env A";"";"Non"
2021;"00000";"2090101";"nicosulfuron";"111991-09-4";"78.8";"Env A";"";"Non"
2021;"00000";"2090105";"soufre";"7704-34-9";"1699.2038";"Autre";"";"Non"
2021;"00000";"2090106";"penconazole";"66246-88-6";"0.5";"CMR";"";"Non"
2021;"00000";"2090111";"cypermethrine";"52315-07-8";"11236.27800";"Env A";"";"Non"
2021;"00000";"2090112";"dimethenamide-p (dmta-p)";"163515-14-8";"4";"Env A";"";"Non"
2021;"00000";"2090112";"metazachlore";"67129-08-2";"4";"CMR";"";"Non"
2021;"00000";"2090113";"dimethenamide-p (dmta-p)";"163515-14-8";"1158.503250";"Env A";"";"Non"
2021;"00000";"2090113";"pendimethaline";"40487-42-1";"1362.9450";"Env A";"Substitution";"Non"
2021;"00000";"2090114";"diflufenicanil";"83164-33-4";"7.02";"Env B";"";"Non"
2021;"00000";"2090114";"iodosulfuron-methyl-sodium";"144550-36-7";"0.195";"Env A";"";"Non"
2021;"00000";"2090115";"glyphosate";"1071-83-6";"230.4";"Env A";"";"Non"
2021;"00000";"2090116";"glyphosate";"1071-83-6";"55.8";"Env A";"";"Non"
2021;"00000";"2090117";"tebuconazole";"107534-96-3";"238.54";"CMR";"";"Non"
2021;"00000";"2090118";"flufenacet";"142459-58-3";"183.6348";"Env A";"";"Non"
2021;"00000";"2090118";"pendimethaline";"40487-42-1";"918.174";"Env A";"Substitution";"Non"
2021;"00000";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"947.8948";"Env A";"Substitution";"Non"
2021;"00000";"2090121";"cuivre du sulfate de cuivre";"8011-63-0";"2.48";"Env A";"Substitution";"Non"
2021;"00000";"2090123";"acide pelargonique";"112-05-0";"3.734";"Autre";"";"Non"
2021;"00000";"2090123";"hydrazide maleique";"123-33-1";"0.6";"Autre";"";"Non"
2021;"00000";"2090126";"cyazofamide";"120116-88-3";"114.17900";"Env A";"";"Non"
2021;"00000";"2090126";"phosphonate de disodium";"13708-85-5";"1141.7900";"Autre";"";"Non"
2021;"00000";"2090127";"huile essentielle d'orange douce";"8028-48-6";"841.8234";"Env A";"";"Non"
2021;"00000";"2090132";"cuivre du sulfate tribasique";"12527-76-3";"3366.494113";"Env A";"Substitution";"Non"
2021;"00000";"2090132";"zoxamide";"156052-68-5";"505.100392";"Env A";"";"Non"
2021;"00000";"2090133";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"28.6";"Santé A";"Substitution";"Non"
2021;"00000";"2090134";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"108.045";"Santé A";"Substitution";"Non"
2021;"00000";"2090136";"fluopicolide";"239110-15-7";"230.9375";"Env A";"";"Non"
2021;"00000";"2090136";"propamocarbe hcl";"25606-41-1";"2309.375";"Autre";"";"Non"
2021;"00000";"2090137";"cuivre du sulfate de cuivre";"8011-63-0";"2933.004";"Env A";"Substitution";"Non"
2021;"00000";"2090146";"abamectine";"71751-41-2";"0.2438700";"CMR";"";"Non"
