"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2019;"20000";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"8";"Santé A";"";"Non"
2019;"20000";"9900262";"flazasulfuron";"104040-78-0";"0.15";"Env A";"";"Non"
2019;"20090";"2000087";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"4.5";"Santé A";"";"Non"
2019;"20090";"2010023";"deltamethrine";"52918-63-5";"0.150";"Santé A";"";"Non"
2019;"20090";"2020241";"bacillus thuringiensis sérotype h 7";"68038-71-1";"1.08";"Autre";"";"Non"
2019;"20090";"2030332";"2,4-d";"94-75-7";"0.24";"Env B";"";"Non"
2019;"20090";"2030332";"dichlorprop-p";"15165-67-0";"0.12";"Autre";"";"Non"
2019;"20090";"2060085";"boscalid";"188425-85-6";"0.2";"Env A";"";"Non"
2019;"20090";"2060085";"kresoxim-methyl";"143390-89-0";"0.1";"CMR";"";"Non"
2019;"20090";"2060098";"spinosad";"168316-95-8";"0.96";"Env A";"";"Non"
2019;"20090";"2060132";"spinosad";"168316-95-8";"0.12";"Env A";"";"Non"
2019;"20090";"2090116";"glyphosate";"1071-83-6";"7.2";"Env A";"";"Non"
2019;"20090";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2019;"20090";"2090164";"glyphosate";"1071-83-6";"10.8";"Env A";"";"Non"
2019;"20090";"2100122";"chlorantraniliprole";"500008-45-7";"0.105";"Env A";"";"Non"
2019;"20090";"2110141";"dimethomorphe";"110488-70-5";"0.36";"Env A";"";"Non"
2019;"20090";"2110141";"pyraclostrobine";"175013-18-0";"0.2";"Santé A";"";"Non"
2019;"20090";"2110143";"metribuzine";"21087-64-9";"0.6";"Env A";"";"Non"
2019;"20090";"2120171";"fosetyl-aluminium";"39148-24-8";"6.4";"Autre";"";"Non"
2019;"20090";"2130212";"phosmet";"732-11-6";"2.5";"Env A";"";"Non"
2019;"20090";"2140085";"abamectine";"71751-41-2";"0.018";"CMR";"";"Non"
2019;"20090";"2160985";"huile de paraffine";"97862-82-3";"8";"Autre";"";"Non"
2019;"20090";"5100219";"soufre sublime";"7704-34-9";"717.75";"Autre";"";"Non"
2019;"20090";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"173.25";"Autre";"";"Non"
2019;"20090";"8400574";"propyzamide";"23950-58-5";"4.8";"CMR";"";"Non"
2019;"20090";"8500194";"tau-fluvalinate";"102851-06-9";"0.72";"Env A";"";"Non"
2019;"20090";"9300189";"fluroxypyr";"69377-81-7";"0.02";"Env B";"";"Non"
2019;"20090";"9300189";"triclopyr";"55335-06-3";"0.06";"Env B";"";"Non"
2019;"20090";"9300504";"huile de vaseline";"8042-47-5";"16.34";"Autre";"";"Non"
2019;"20090";"9500341";"soufre";"7704-34-9";"64";"Autre";"";"Non"
2019;"20090";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"12";"Env A";"";"Non"
2019;"20090";"9700278";"alphamethrine";"67375-30-8";"0.03";"Santé A";"";"Non"
2019;"20090";"9800028";"chlorpyriphos-methyl";"5598-13-0";"1.125";"Env A";"";"Non"
2019;"20090";"9800144";"indoxacarbe";"173584-44-6";"0.036";"Santé A";"";"Non"
2019;"20090";"9800336";"lambda-cyhalothrine";"91465-08-6";"1.8";"Santé A";"Substitution";"Non"
2019;"20090";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"12";"Env A";"";"Non"
2019;"20090";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"4";"Santé A";"";"Non"
2019;"20100";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"128";"Autre";"";"Non"
2019;"20100";"2000087";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"75";"Santé A";"";"Non"
2019;"20100";"2000327";"carfentrazone ethyl";"128639-02-1";"0.3";"Env A";"";"Non"
2019;"20100";"2010023";"deltamethrine";"52918-63-5";"1.845";"Santé A";"";"Non"
2019;"20100";"2010513";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"";"Autre";"";"Non"
2019;"20100";"2020219";"fenoxaprop-p-ethyl";"71283-80-2";"0.414";"Env A";"";"Non"
2019;"20100";"2020241";"bacillus thuringiensis sérotype h 7";"68038-71-1";"21.06";"Autre";"";"Non"
2019;"20100";"2030332";"2,4-d";"94-75-7";"2.4";"Env B";"";"Non"
2019;"20100";"2030332";"dichlorprop-p";"15165-67-0";"1.2";"Autre";"";"Non"
2019;"20100";"2060050";"metrafenone";"220899-03-6";"4";"Env A";"";"Non"
2019;"20100";"2060098";"spinosad";"168316-95-8";"12.72";"Env A";"";"Non"
2019;"20100";"2070133";"napropamide";"15299-99-7";"18";"Env A";"";"Non"
2019;"20100";"2080038";"pyrethrines";"8003-34-7";"3.069";"Env A";"";"Non"
2019;"20100";"2080060";"pyriproxyfene";"95737-68-1";"0.1";"Env A";"";"Non"
2019;"20100";"2080063";"benalaxyl-m";"98243-83-5";"1.8";"Env A";"";"Non"
2019;"20100";"2080063";"folpel";"133-07-3";"23.04";"CMR";"";"Non"
2019;"20100";"2090001";"proquinazid";"189278-12-4";"1.4";"CMR";"";"Non"
2019;"20100";"2090116";"glyphosate";"1071-83-6";"5.4";"Env A";"";"Non"
2019;"20100";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"104.5";"Env A";"";"Non"
2019;"20100";"2090127";"huile essentielle d'orange douce";"8028-48-6";"3.0";"Env A";"";"Non"
2019;"20100";"2090160";"glyphosate";"1071-83-6";"36";"Env A";"";"Non"
2019;"20100";"2090188";"glyphosate";"1071-83-6";"108";"Env A";"";"Non"
2019;"20100";"2100038";"kaolin";"1332-58-7";"700";"Autre";"";"Non"
2019;"20100";"2100181";"fluopicolide";"239110-15-7";"9.5904";"Env A";"";"Non"
2019;"20100";"2100181";"fosetyl-aluminium";"39148-24-8";"144.0072";"Autre";"";"Non"
2019;"20100";"2100231";"emamectine benzoate";"155569-91-8";"0.095";"Santé A";"";"Non"
2019;"20100";"2110073";"indoxacarbe";"173584-44-6";"0.9";"Santé A";"";"Non"
2019;"20100";"2110101";"pyraflufen-ethyl";"129630-19-9";"0.6625";"Env A";"";"Non"
2019;"20100";"2120048";"aminopyralid";"150114-71-9";"1.53";"Env A";"";"Non"
2019;"20100";"2120048";"triclopyr";"55335-06-3";"12.24";"Env B";"";"Non"
2019;"20100";"2120086";"chlorpyriphos-methyl";"5598-13-0";"9";"Env A";"";"Non"
2019;"20100";"2130049";"cyflufenamid";"180409-60-3";"0.45";"Env A";"";"Non"
2019;"20100";"2130049";"difenoconazole";"119446-68-3";"0.9";"Env A";"";"Non"
2019;"20100";"2130152";"fluopyram";"658066-35-4";"4.00";"Env A";"";"Non"
2019;"20100";"2130152";"trifloxystrobine";"141517-21-7";"4.00";"Env A";"";"Non"
2019;"20100";"2130212";"phosmet";"732-11-6";"15";"Env A";"";"Non"
2019;"20100";"2140085";"abamectine";"71751-41-2";"0.09";"CMR";"";"Non"
2019;"20100";"2140090";"azadirachtine";"11141-17-6";"0.0098";"CMR";"";"Non"
2019;"20100";"2140127";"cymoxanil";"57966-95-7";"3.63";"CMR";"";"Non"
2019;"20100";"2140127";"zoxamide";"156052-68-5";"3.63";"Env A";"";"Non"
2019;"20100";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"1.366735";"Env A";"";"Non"
2019;"20100";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"1.312308";"Env A";"";"Non"
2019;"20100";"2140255";"acide pelargonique";"112-05-0";"34.0";"Autre";"";"Non"
2019;"20100";"2150083";"chlorpyriphos-methyl";"5598-13-0";"51.75";"Env A";"";"Non"
2019;"20100";"2150387";"ametoctradine";"865318-97-4";"7.5";"Env A";"";"Non"
2019;"20100";"2150387";"dimethomorphe";"110488-70-5";"5.625";"Env A";"";"Non"
2019;"20100";"2160395";"fenbuconazole";"114369-43-6";"1.5";"Env A";"";"Non"
2019;"20100";"2160395";"tetraconazole";"112281-77-3";"1.5";"Env A";"";"Non"
2019;"20100";"2160713";"spinetoram";"935545-74-7";"2.88";"CMR";"";"Non"
2019;"20100";"2169999";"cyantraniliprole";"736994-63-1";"0.1";"Env A";"";"Non"
2019;"20100";"2170362";"isoxaben";"82558-50-7";"1.605";"Env B";"";"Non"
2019;"20100";"2170362";"oryzalin";"19044-88-3";"6.435";"CMR";"";"Non"
2019;"20100";"2171119";"mandipropamide";"374726-62-2";"3";"Env A";"";"Non"
2019;"20100";"2171119";"zoxamide";"156052-68-5";"2.88";"Env A";"";"Non"
2019;"20100";"2180123";"benzovindiflupyr";"1072957-71-1";"0.2124";"Santé A";"Substitution";"Non"
2019;"20100";"2180123";"difenoconazole";"119446-68-3";"0.7092";"Env A";"";"Non"
2019;"20100";"5100219";"soufre sublime";"7704-34-9";"5247.00";"Autre";"";"Non"
2019;"20100";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"643.5";"Autre";"";"Non"
2019;"20100";"7700706";"2,4-d";"94-75-7";"4.48";"Env B";"";"Non"
2019;"20100";"7700706";"dicamba";"1918-00-9";"0.64";"Env B";"";"Non"
2019;"20100";"8100291";"metazachlore";"67129-08-2";"2.5";"CMR";"";"Non"
2019;"20100";"8400477";"fenoxycarbe";"72490-01-8";"0.6";"CMR";"";"Non"
2019;"20100";"8400528";"isoxaben";"82558-50-7";"8.125";"Env B";"";"Non"
2019;"20100";"8700102";"benalaxyl";"71626-11-4";"3.6";"Env A";"";"Non"
2019;"20100";"8700102";"folpel";"133-07-3";"23.1";"CMR";"";"Non"
2019;"20100";"8900681";"pendimethaline";"40487-42-1";"32";"Env A";"Substitution";"Non"
2019;"20100";"9000069";"ethofumesate";"26225-79-6";"2.5";"Env A";"";"Non"
2019;"20100";"9000144";"betacyfluthrine";"68359-37-5";"0.25";"Santé A";"";"Non"
2019;"20100";"9000222";"soufre";"7704-34-9";"1106";"Autre";"";"Non"
2019;"20100";"9000490";"cycloxydime";"101205-02-1";"5.5";"CMR";"";"Non"
2019;"20100";"9100296";"2,4-d";"94-75-7";"21";"Env B";"";"Non"
2019;"20100";"9300257";"tebuconazole";"107534-96-3";"2.4";"CMR";"";"Non"
2019;"20100";"9300504";"huile de vaseline";"8042-47-5";"179.74";"Autre";"";"Non"
2019;"20100";"9400280";"flumioxazine";"103361-09-7";"7.5";"CMR";"Exclusion";"Non"
2019;"20100";"9400485";"cymoxanil";"57966-95-7";"1.2";"CMR";"";"Non"
2019;"20100";"9400485";"folpel";"133-07-3";"10.02";"CMR";"";"Non"
2019;"20100";"9500341";"soufre";"7704-34-9";"768";"Autre";"";"Non"
2019;"20100";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"108";"Env A";"";"Non"
2019;"20100";"9500595";"2,4-d";"94-75-7";"2.85";"Env B";"";"Non"
2019;"20100";"9500595";"2,4-mcpa";"94-74-6";"3.325";"Env A";"";"Non"
2019;"20100";"9500595";"clopyralid";"1702-17-6";"0.665";"Autre";"";"Non"
2019;"20100";"9600370";"2,4-mcpa";"94-74-6";"5.25";"Env A";"";"Non"
2019;"20100";"9600370";"clopyralid (sous forme de sel de monoethanolamine)";"57754-85-5";"0.525";"Autre";"";"Non"
2019;"20100";"9600512";"folpel";"133-07-3";"168";"CMR";"";"Non"
2019;"20100";"9600512";"fosetyl-aluminium";"39148-24-8";"168";"Autre";"";"Non"
2019;"20100";"9700070";"flazasulfuron";"104040-78-0";"0.5";"Env A";"";"Non"
2019;"20100";"9700164";"mancozebe";"8018-01-7";"22.5";"CMR";"";"Non"
2019;"20100";"9800320";"acibenzolar-s-methyl";"135158-54-2";"0.02";"Env A";"";"Non"
2019;"20100";"9800320";"metalaxyl-m";"70630-17-0";"0.1938";"Autre";"";"Non"
2019;"20100";"9800336";"lambda-cyhalothrine";"91465-08-6";"4.1";"Santé A";"Substitution";"Non"
2019;"20100";"9800420";"spiroxamine";"118134-30-8";"30.0";"CMR";"";"Non"
2019;"20100";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"75";"Env A";"";"Non"
2019;"20100";"9900189";"coniothyrium minitans souche con/m/91-08";"";"";"Autre";"";"Non"
2019;"20100";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"144";"Santé A";"";"Non"
2019;"20100";"9900242";"mancozebe";"8018-01-7";"52.5";"CMR";"";"Non"
2019;"20110";"2010023";"deltamethrine";"52918-63-5";"0.015";"Santé A";"";"Non"
2019;"20110";"2020241";"bacillus thuringiensis sérotype h 7";"68038-71-1";"5.94";"Autre";"";"Non"
2019;"20110";"2060098";"spinosad";"168316-95-8";"4.08";"Env A";"";"Non"
2019;"20110";"2070136";"cymoxanil";"57966-95-7";"1.2";"CMR";"";"Non"
2019;"20110";"2070136";"mancozebe";"8018-01-7";"13.95";"CMR";"";"Non"
2019;"20110";"2100038";"kaolin";"1332-58-7";"25";"Autre";"";"Non"
2019;"20110";"2110005";"fluazinam";"79622-59-6";"2.5";"CMR";"";"Non"
2019;"20110";"2130251";"lambda-cyhalothrine";"91465-08-6";"0.5";"Santé A";"Substitution";"Non"
2019;"20110";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"6.207655";"Env A";"";"Non"
2019;"20110";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"5.960448";"Env A";"";"Non"
2019;"20110";"5100219";"soufre sublime";"7704-34-9";"5940";"Autre";"";"Non"
2019;"20110";"7500071";"chlorprophame";"101-21-3";"1";"CMR";"";"Non"
2019;"20110";"8800504";"butoxyde de piperonyle";"51-03-6";"0.1125";"Autre";"";"Non"
2019;"20110";"8800504";"deltamethrine";"52918-63-5";"0.0125";"Santé A";"";"Non"
2019;"20110";"9000184";"2,4-mcpa";"94-74-6";"8";"Env A";"";"Non"
2019;"20110";"9000184";"clopyralid";"1702-17-6";"0.8";"Autre";"";"Non"
2019;"20110";"9000184";"fluroxypyr";"69377-81-7";"1.6";"Env B";"";"Non"
2019;"20110";"9300189";"fluroxypyr";"69377-81-7";"0.02";"Env B";"";"Non"
2019;"20110";"9300189";"triclopyr";"55335-06-3";"0.06";"Env B";"";"Non"
2019;"20110";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"138";"Env A";"";"Non"
2019;"20110";"9500595";"2,4-d";"94-75-7";"0.15";"Env B";"";"Non"
2019;"20110";"9500595";"2,4-mcpa";"94-74-6";"0.175";"Env A";"";"Non"
2019;"20110";"9500595";"clopyralid";"1702-17-6";"0.035";"Autre";"";"Non"
2019;"20110";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"36";"Env A";"";"Non"
2019;"20111";"2010023";"deltamethrine";"52918-63-5";"0.075";"Santé A";"";"Non"
2019;"20111";"2080063";"benalaxyl-m";"98243-83-5";"0.45";"Env A";"";"Non"
2019;"20111";"2080063";"folpel";"133-07-3";"5.76";"CMR";"";"Non"
2019;"20111";"2090116";"glyphosate";"1071-83-6";"14.4";"Env A";"";"Non"
2019;"20111";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2019;"20111";"2090160";"glyphosate";"1071-83-6";"21.6";"Env A";"";"Non"
2019;"20111";"2100038";"kaolin";"1332-58-7";"250";"Autre";"";"Non"
2019;"20111";"2171119";"mandipropamide";"374726-62-2";"1";"Env A";"";"Non"
2019;"20111";"2171119";"zoxamide";"156052-68-5";"0.96";"Env A";"";"Non"
2019;"20111";"2171200";"bicarbonate de potassium";"298-14-6";"4.9745";"Autre";"";"Non"
2019;"20111";"5100219";"soufre sublime";"7704-34-9";"173.25";"Autre";"";"Non"
2019;"20111";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"33";"Autre";"";"Non"
2019;"20111";"9300257";"tebuconazole";"107534-96-3";"0.6";"CMR";"";"Non"
2019;"20111";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"3";"Env A";"";"Non"
2019;"20111";"9600390";"glyphosate";"1071-83-6";"21.6";"Env A";"";"Non"
2019;"20111";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.2";"Santé A";"Substitution";"Non"
2019;"20111";"9800420";"spiroxamine";"118134-30-8";"1.5";"CMR";"";"Non"
2019;"20113";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"8.25";"Autre";"";"Non"
2019;"20113";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"3";"Env A";"";"Non"
2019;"20114";"2000087";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"15";"Santé A";"";"Non"
2019;"20114";"2010023";"deltamethrine";"52918-63-5";"0.3";"Santé A";"";"Non"
2019;"20114";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"30";"Env A";"";"Non"
2019;"20114";"2060098";"spinosad";"168316-95-8";"7.2";"Env A";"";"Non"
2019;"20114";"2080038";"pyrethrines";"8003-34-7";"7.905";"Env A";"";"Non"
2019;"20114";"2090116";"glyphosate";"1071-83-6";"18";"Env A";"";"Non"
2019;"20114";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"47.5";"Env A";"";"Non"
2019;"20114";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.6";"Env A";"";"Non"
2019;"20114";"2090132";"cuivre du sulfate tribasique";"12527-76-3";"5.332";"Env A";"";"Non"
2019;"20114";"2090132";"zoxamide";"156052-68-5";"0.8";"Env A";"";"Non"
2019;"20114";"2100038";"kaolin";"1332-58-7";"1175";"Autre";"";"Non"
2019;"20114";"2120086";"chlorpyriphos-methyl";"5598-13-0";"1.125";"Env A";"";"Non"
2019;"20114";"2140085";"abamectine";"71751-41-2";"0.18";"CMR";"";"Non"
2019;"20114";"2150083";"chlorpyriphos-methyl";"5598-13-0";"3.375";"Env A";"";"Non"
2019;"20114";"2160383";"acide gibberellique";"77-06-5";"0.001837";"Autre";"";"Non"
2019;"20114";"2160395";"fenbuconazole";"114369-43-6";"0.25";"Env A";"";"Non"
2019;"20114";"2160395";"tetraconazole";"112281-77-3";"0.25";"Env A";"";"Non"
2019;"20114";"2160713";"spinetoram";"935545-74-7";"0.36";"CMR";"";"Non"
2019;"20114";"2160963";"fluxapyroxad";"907204-31-3";"0.3";"CMR";"";"Non"
2019;"20114";"2171119";"mandipropamide";"374726-62-2";"1";"Env A";"";"Non"
2019;"20114";"2171119";"zoxamide";"156052-68-5";"0.96";"Env A";"";"Non"
2019;"20114";"2189996";"azadirachtine";"11141-17-6";"0.026";"CMR";"";"Non"
2019;"20114";"5100219";"soufre sublime";"7704-34-9";"420.75";"Autre";"";"Non"
2019;"20114";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"1856.25";"Autre";"";"Non"
2019;"20114";"8700102";"benalaxyl";"71626-11-4";"0.9";"Env A";"";"Non"
2019;"20114";"8700102";"folpel";"133-07-3";"5.775";"CMR";"";"Non"
2019;"20114";"9000222";"soufre";"7704-34-9";"98";"Autre";"";"Non"
2019;"20114";"9300504";"huile de vaseline";"8042-47-5";"326.8";"Autre";"";"Non"
2019;"20114";"9500150";"isoxaben";"82558-50-7";"1.07";"Env B";"";"Non"
2019;"20114";"9500150";"oryzalin";"19044-88-3";"4.29";"CMR";"";"Non"
2019;"20114";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"39";"Env A";"";"Non"
2019;"20114";"9800028";"chlorpyriphos-methyl";"5598-13-0";"2.25";"Env A";"";"Non"
2019;"20114";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.5";"Santé A";"Substitution";"Non"
2019;"20114";"9800420";"spiroxamine";"118134-30-8";"1.5";"CMR";"";"Non"
2019;"20114";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"68";"Santé A";"";"Non"
2019;"20115";"2090160";"glyphosate";"1071-83-6";"7.2";"Env A";"";"Non"
2019;"20116";"2120048";"aminopyralid";"150114-71-9";"0.03";"Env A";"";"Non"
2019;"20116";"2120048";"triclopyr";"55335-06-3";"0.24";"Env B";"";"Non"
2019;"20116";"9300186";"tebuconazole";"107534-96-3";"0.75";"CMR";"";"Non"
2019;"20117";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"22.5";"Env A";"";"Non"
2019;"20117";"2060085";"boscalid";"188425-85-6";"2.6";"Env A";"";"Non"
2019;"20117";"2060085";"kresoxim-methyl";"143390-89-0";"1.3";"CMR";"";"Non"
2019;"20117";"2060098";"spinosad";"168316-95-8";"1.44";"Env A";"";"Non"
2019;"20117";"2070107";"fosetyl";"15845-66-6";"0.31";"Autre";"";"Non"
2019;"20117";"2070107";"propamocarbe";"24579-73-5";"0.53";"Autre";"";"Non"
2019;"20117";"2080121";"dimethomorphe";"110488-70-5";"7.2";"Env A";"";"Non"
2019;"20117";"2080121";"dithianon";"3347-22-6";"16.8";"Santé A";"";"Non"
2019;"20117";"2090116";"glyphosate";"1071-83-6";"5.4";"Env A";"";"Non"
2019;"20117";"2090160";"glyphosate";"1071-83-6";"28.8";"Env A";"";"Non"
2019;"20117";"2130152";"fluopyram";"658066-35-4";"1.75";"Env A";"";"Non"
2019;"20117";"2130152";"trifloxystrobine";"141517-21-7";"1.75";"Env A";"";"Non"
2019;"20117";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"1.46448";"Env A";"";"Non"
2019;"20117";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"1.40616";"Env A";"";"Non"
2019;"20117";"2170110";"myclobutanil";"88671-89-0";"2.5";"CMR";"";"Non"
2019;"20117";"2170362";"isoxaben";"82558-50-7";"0.642";"Env B";"";"Non"
2019;"20117";"2170362";"oryzalin";"19044-88-3";"2.574";"CMR";"";"Non"
2019;"20117";"2171119";"mandipropamide";"374726-62-2";"4";"Env A";"";"Non"
2019;"20117";"2171119";"zoxamide";"156052-68-5";"3.84";"Env A";"";"Non"
2019;"20117";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"165";"Autre";"";"Non"
2019;"20117";"9000144";"betacyfluthrine";"68359-37-5";"0.5";"Santé A";"";"Non"
2019;"20117";"9000184";"2,4-mcpa";"94-74-6";"1";"Env A";"";"Non"
2019;"20117";"9000184";"clopyralid";"1702-17-6";"0.1";"Autre";"";"Non"
2019;"20117";"9000184";"fluroxypyr";"69377-81-7";"0.2";"Env B";"";"Non"
2019;"20117";"9300504";"huile de vaseline";"8042-47-5";"16.34";"Autre";"";"Non"
2019;"20117";"9500341";"soufre";"7704-34-9";"128";"Autre";"";"Non"
2019;"20117";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"48";"Env A";"";"Non"
2019;"20117";"9500595";"2,4-d";"94-75-7";"0.15";"Env B";"";"Non"
2019;"20117";"9500595";"2,4-mcpa";"94-74-6";"0.175";"Env A";"";"Non"
2019;"20117";"9500595";"clopyralid";"1702-17-6";"0.035";"Autre";"";"Non"
2019;"20117";"9600368";"fosetyl-aluminium";"39148-24-8";"107.388";"Autre";"";"Non"
2019;"20117";"9600368";"metirame";"9006-42-2";"65.892";"Env A";"";"Non"
2019;"20117";"9600390";"glyphosate";"1071-83-6";"14.4";"Env A";"";"Non"
2019;"20117";"9700070";"flazasulfuron";"104040-78-0";"0.25";"Env A";"";"Non"
2019;"20117";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.8";"Santé A";"Substitution";"Non"
2019;"20117";"9800420";"spiroxamine";"118134-30-8";"10.5";"CMR";"";"Non"
2019;"20117";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"75";"Env A";"";"Non"
2019;"20117";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"28";"Santé A";"";"Non"
2019;"20118";"2010513";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"";"Autre";"";"Non"
2019;"20118";"2090116";"glyphosate";"1071-83-6";"21.6";"Env A";"";"Non"
2019;"20118";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2019;"20118";"9500452";"cuivre du sulfate de cuivre";"8011-63-0";"63";"Env A";"";"Non"
2019;"20118";"9800028";"chlorpyriphos-methyl";"5598-13-0";"1.125";"Env A";"";"Non"
2019;"20123";"2000087";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"37.5";"Santé A";"";"Non"
2019;"20123";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"45";"Env A";"";"Non"
2019;"20123";"2020241";"bacillus thuringiensis sérotype h 7";"68038-71-1";"0.27";"Autre";"";"Non"
2019;"20123";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.3";"Env A";"";"Non"
2019;"20123";"2090138";"pendimethaline";"40487-42-1";"1.104";"Env A";"Substitution";"Non"
2019;"20123";"2120035";"glyphosate";"1071-83-6";"2.4";"Env A";"";"Non"
2019;"20123";"2130152";"fluopyram";"658066-35-4";"2";"Env A";"";"Non"
2019;"20123";"2130152";"trifloxystrobine";"141517-21-7";"2";"Env A";"";"Non"
2019;"20123";"2171119";"mandipropamide";"374726-62-2";"1";"Env A";"";"Non"
2019;"20123";"2171119";"zoxamide";"156052-68-5";"0.96";"Env A";"";"Non"
