"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2019;"04000";"2160479";"s-metolachlore";"87392-12-9";"24";"Env A";"";"Non"
2019;"04000";"2160937";"acide halauxifene";"943832-60-8";"0.378";"Autre";"";"Non"
2019;"04000";"2160937";"cloquintocet-mexyl";"99607-70-2";"0.378";"Autre";"";"Non"
2019;"04000";"2160937";"florasulame";"145701-23-1";"0.315";"Env A";"";"Non"
2019;"04000";"2180246";"cuivre du sulfate tribasique";"12527-76-3";"3";"Env A";"";"Non"
2019;"04000";"5100219";"soufre sublime";"7704-34-9";"49.5";"Autre";"";"Non"
2019;"04000";"6400401";"lenacile";"2164-08-1";"2.4";"CMR";"";"Non"
2019;"04000";"7500569";"pyrimicarbe";"23103-98-2";"7.5";"CMR";"";"Non"
2019;"04000";"7500716";"cuivre du sulfate de cuivre";"8011-63-0";"16";"Env A";"";"Non"
2019;"04000";"7700078";"diquat";"85-00-7";"10";"Santé A";"";"Non"
2019;"04000";"7700216";"soufre pour pulverisation (micronise)";"7704-34-9";"99";"Autre";"";"Non"
2019;"04000";"8400528";"isoxaben";"82558-50-7";"2.5";"Env B";"";"Non"
2019;"04000";"8400574";"propyzamide";"23950-58-5";"32";"CMR";"";"Non"
2019;"04000";"8700020";"flurochloridone";"61213-25-0";"10";"CMR";"";"Non"
2019;"04000";"8700035";"esfenvalerate";"66230-04-4";"0.125";"Santé A";"Substitution";"Non"
2019;"04000";"8700196";"butoxyde de piperonyle";"51-03-6";"0.225";"Autre";"";"Non"
2019;"04000";"8700196";"deltamethrine";"52918-63-5";"0.025";"Santé A";"";"Non"
2019;"04000";"8800395";"lambda-cyhalothrine";"91465-08-6";"0.05";"Santé A";"Substitution";"Non"
2019;"04000";"8800395";"pyrimicarbe";"23103-98-2";"1";"CMR";"";"Non"
2019;"04000";"8800827";"chlorotoluron";"15545-48-9";"10";"CMR";"";"Non"
2019;"04000";"8800827";"isoxaben";"82558-50-7";"0.374";"Env B";"";"Non"
2019;"04000";"8900564";"tau-fluvalinate";"102851-06-9";"0.48";"Env A";"";"Non"
2019;"04000";"9000490";"cycloxydime";"101205-02-1";"3.05";"CMR";"";"Non"
2019;"04000";"9100418";"nicosulfuron";"111991-09-4";"2.4";"Env A";"";"Non"
2019;"04000";"9200482";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"2.55";"Autre";"";"Non"
2019;"04000";"9200548";"thirame";"137-26-8";"0.288";"Env A";"";"Non"
2019;"04000";"9300111";"pyrethrines";"8003-34-7";"0.24";"Env A";"";"Non"
2019;"04000";"9300487";"difenoconazole";"119446-68-3";"3";"Env A";"";"Non"
2019;"04000";"9300487";"fenpropidine";"67306-00-7";"11.25";"Env A";"";"Non"
2019;"04000";"9500136";"chlorprophame";"101-21-3";"0.002";"CMR";"";"Non"
2019;"04000";"9600370";"2,4-mcpa";"94-74-6";"10.5";"Env A";"";"Non"
2019;"04000";"9600370";"clopyralid (sous forme de sel de monoethanolamine)";"57754-85-5";"1.05";"Autre";"";"Non"
2019;"04000";"9700369";"chloridazone";"1698-60-8";"9.75";"Env A";"";"Non"
2019;"04000";"9700369";"quinmerac";"90717-03-6";"3";"Env B";"";"Non"
2019;"04000";"9800098";"metamitrone";"41394-05-2";"27";"Env A";"";"Non"
2019;"04000";"9800280";"bacillus thuringiensis sp. tenebrionis";"68038-71-1";"0.069";"Autre";"";"Non"
2019;"04000";"9800344";"fludioxonil";"131341-86-1";"0.06175";"Env A";"";"Non"
2019;"04000";"9800344";"metalaxyl-m";"70630-17-0";"0.023959";"Autre";"";"Non"
2019;"04000";"9800402";"huile de vaseline";"8042-47-5";"1.7974";"Autre";"";"Non"
2019;"04000";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"12";"Env A";"";"Non"
2019;"04000";"9800477";"bentazone";"25057-89-0";"32";"Env B";"";"Non"
2019;"04000";"9800477";"dicamba";"1918-00-9";"9";"Env B";"";"Non"
2019;"04000";"9800481";"fleur de chaux (chaux eteinte)";"1305-62-0";"7.8";"Autre";"";"Non"
2019;"04000";"9900257";"cuivre du sulfate de cuivre";"8011-63-0";"26.56";"Env A";"";"Non"
2019;"04100";"2000044";"fluazifop-p-butyl";"79241-46-6";"5.625";"CMR";"";"Non"
2019;"04100";"2000125";"cuivre du sulfate de cuivre";"8011-63-0";"0.308";"Env A";"";"Non"
2019;"04100";"2000201";"silthiofam";"175217-20-6";"0.075";"Env A";"";"Non"
2019;"04100";"2000299";"clomazone";"81777-89-1";"1.08";"Env A";"";"Non"
2019;"04100";"2000306";"glyphosate";"1071-83-6";"2.16";"Env A";"";"Non"
2019;"04100";"2000327";"carfentrazone ethyl";"128639-02-1";"4.62";"Env A";"";"Non"
2019;"04100";"2000510";"fer sous forme de sulfate de fer";"7720-78-7";"1.6088";"Autre";"";"Non"
2019;"04100";"2000519";"2,4-d";"94-75-7";"36";"Env B";"";"Non"
2019;"04100";"2000536";"1-dodecanol";"112-53-8";"6.7014";"Env A";"";"Non"
2019;"04100";"2000536";"1-tetradecanol";"112-72-1";"1.5549";"Env A";"";"Non"
2019;"04100";"2000536";"e8,e10-dodecadiene-1-ol";"33956-49-9";"11.4756";"Env A";"";"Non"
2019;"04100";"2010023";"deltamethrine";"52918-63-5";"1.20";"Santé A";"";"Non"
2019;"04100";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"15";"Env A";"";"Non"
2019;"04100";"2010132";"pymetrozine";"123312-89-0";"0.5";"CMR";"";"Non"
2019;"04100";"2010415";"glyphosate";"1071-83-6";"2.25";"Env A";"";"Non"
2019;"04100";"2010509";"cuivre du sulfate de cuivre";"8011-63-0";"0.53";"Env A";"";"Non"
2019;"04100";"2010513";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"";"Autre";"";"Non"
2019;"04100";"2010531";"benoxacor";"98730-04-2";"2.25";"Autre";"";"Non"
2019;"04100";"2010531";"s-metolachlore";"87392-12-9";"45.75";"Env A";"";"Non"
2019;"04100";"2020145";"metribuzine";"21087-64-9";"0.7";"Env A";"";"Non"
2019;"04100";"2020241";"bacillus thuringiensis sérotype h 7";"68038-71-1";"0.81";"Autre";"";"Non"
2019;"04100";"2030404";"pendimethaline";"40487-42-1";"4";"Env A";"Substitution";"Non"
2019;"04100";"2050046";"flonicamide";"158062-67-0";"12.50";"Autre";"";"Non"
2019;"04100";"2060002";"difenoconazole";"119446-68-3";"1.25";"Env A";"";"Non"
2019;"04100";"2060034";"kaolin";"1332-58-7";"237.5";"Autre";"";"Non"
2019;"04100";"2060050";"metrafenone";"220899-03-6";"0.5";"Env A";"";"Non"
2019;"04100";"2060084";"boscalid";"188425-85-6";"7.743";"Env A";"";"Non"
2019;"04100";"2060084";"pyraclostrobine";"175013-18-0";"1.943";"Santé A";"";"Non"
2019;"04100";"2060098";"spinosad";"168316-95-8";"1.728";"Env A";"";"Non"
2019;"04100";"2060115";"azoxystrobine";"131860-33-8";"1";"Santé A";"";"Non"
2019;"04100";"2060115";"cyproconazole";"94361-06-5";"0.4";"CMR";"Exclusion";"Non"
2019;"04100";"2060130";"spinosad";"168316-95-8";"0.00624";"Env A";"";"Non"
2019;"04100";"2060134";"captane";"133-06-2";"21.6";"CMR";"";"Non"
2019;"04100";"2070107";"fosetyl";"15845-66-6";"5.58";"Autre";"";"Non"
2019;"04100";"2070107";"propamocarbe";"24579-73-5";"9.54";"Autre";"";"Non"
2019;"04100";"2080026";"nicosulfuron";"111991-09-4";"0.3";"Env A";"";"Non"
2019;"04100";"2080038";"pyrethrines";"8003-34-7";"0.186";"Env A";"";"Non"
2019;"04100";"2080060";"pyriproxyfene";"95737-68-1";"0.8";"Env A";"";"Non"
2019;"04100";"2080070";"boscalid";"188425-85-6";"8.82";"Env A";"";"Non"
2019;"04100";"2080070";"pyraclostrobine";"175013-18-0";"4.48";"Santé A";"";"Non"
2019;"04100";"2080098";"mandipropamide";"374726-62-2";"5.0";"Env A";"";"Non"
2019;"04100";"2080102";"azoxystrobine";"131860-33-8";"3";"Santé A";"";"Non"
2019;"04100";"2080102";"difenoconazole";"119446-68-3";"1.875";"Env A";"";"Non"
2019;"04100";"2080124";"metsulfuron-methyl";"74223-64-6";"0.024";"Env A";"Substitution";"Non"
2019;"04100";"2080129";"meptyldinocap";"131-72-6";"0.35";"Env A";"";"Non"
2019;"04100";"2090016";"imazamox";"114311-32-9";"0.167";"Env A";"Substitution";"Non"
2019;"04100";"2090016";"pendimethaline";"40487-42-1";"2.5";"Env A";"Substitution";"Non"
2019;"04100";"2090019";"6-benzyladenine";"1214-39-7";"5.5";"CMR";"";"Non"
2019;"04100";"2090028";"metamitrone";"41394-05-2";"3.5";"Env A";"";"Non"
2019;"04100";"2090039";"ethofumesate";"26225-79-6";"5";"Env A";"";"Non"
2019;"04100";"2090042";"cloquintocet-mexyl";"99607-70-2";"0.242465";"Autre";"";"Non"
2019;"04100";"2090042";"florasulame";"145701-23-1";"0.08094";"Env A";"";"Non"
2019;"04100";"2090042";"pyroxsulame";"422556-08-9";"0.242465";"Env A";"";"Non"
2019;"04100";"2090050";"cypermethrine";"52315-07-8";"5.280";"Env A";"";"Non"
2019;"04100";"2090052";"tribenuron-methyle";"101200-48-0";"0.135";"Env A";"";"Non"
2019;"04100";"2090094";"thiophanate-methyl";"23564-05-8";"17.60";"CMR";"";"Non"
2019;"04100";"2090115";"glyphosate";"1071-83-6";"79.2";"Env A";"";"Non"
2019;"04100";"2090116";"glyphosate";"1071-83-6";"9";"Env A";"";"Non"
2019;"04100";"2090127";"huile essentielle d'orange douce";"8028-48-6";"2.1";"Env A";"";"Non"
2019;"04100";"2090136";"fluopicolide";"239110-15-7";"0.625";"Env A";"";"Non"
2019;"04100";"2090136";"propamocarbe";"24579-73-5";"6.25";"Autre";"";"Non"
2019;"04100";"2090146";"abamectine";"71751-41-2";"0.000157";"CMR";"";"Non"
2019;"04100";"2090146";"pyrethrines";"8003-34-7";"0.002088";"Env A";"";"Non"
2019;"04100";"2090159";"tritosulfuron";"142469-14-5";"0.16422";"Env A";"";"Non"
2019;"04100";"2090160";"glyphosate";"1071-83-6";"259.2";"Env A";"";"Non"
2019;"04100";"2090171";"dimoxystrobine";"149961-52-4";"7.315";"CMR";"";"Non"
2019;"04100";"2090171";"epoxiconazole";"133855-98-8";"2.75";"CMR";"Exclusion";"Non"
2019;"04100";"2090199";"huile de colza";"8002-13-9";"2.88855";"Autre";"";"Non"
2019;"04100";"2090199";"pyrethrines";"8003-34-7";"0.016065";"Env A";"";"Non"
2019;"04100";"2100001";"glyphosate";"1071-83-6";"15.66";"Env A";"";"Non"
2019;"04100";"2100001";"pyraflufen-ethyl";"129630-19-9";"0.1026";"Env A";"";"Non"
2019;"04100";"2100009";"thifensulfuron-methyle";"79277-27-3";"0.1998";"Env A";"";"Non"
2019;"04100";"2100009";"tribenuron-methyle";"101200-48-0";"0.1002";"Env A";"";"Non"
2019;"04100";"2100059";"phosphonate de potassium";"13492-26-7";"25.55";"Autre";"";"Non"
2019;"04100";"2100108";"prothioconazole";"178928-70-6";"1.250";"CMR";"";"Non"
2019;"04100";"2100108";"tebuconazole";"107534-96-3";"1.250";"CMR";"";"Non"
2019;"04100";"2100121";"chlorantraniliprole";"500008-45-7";"5.23";"Env A";"";"Non"
2019;"04100";"2100122";"chlorantraniliprole";"500008-45-7";"0.105";"Env A";"";"Non"
2019;"04100";"2100231";"emamectine benzoate";"155569-91-8";"2.755";"Santé A";"";"Non"
2019;"04100";"2110018";"difenoconazole";"119446-68-3";"0.3330";"Env A";"";"Non"
2019;"04100";"2110018";"fludioxonil";"131341-86-1";"0.3330";"Env A";"";"Non"
2019;"04100";"2110084";"butoxyde de piperonyle";"51-03-6";"0.016326";"Autre";"";"Non"
2019;"04100";"2110084";"pyrethrines";"8003-34-7";"0.002268";"Env A";"";"Non"
2019;"04100";"2110086";"spirotetramat";"203313-25-1";"9.7";"CMR";"";"Non"
2019;"04100";"2110098";"imazamox";"114311-32-9";"0.175";"Env A";"Substitution";"Non"
2019;"04100";"2110098";"metazachlore";"67129-08-2";"3.75";"CMR";"";"Non"
2019;"04100";"2110102";"difenoconazole";"119446-68-3";"0.04625";"Env A";"";"Non"
2019;"04100";"2110102";"fludioxonil";"131341-86-1";"0.04625";"Env A";"";"Non"
2019;"04100";"2110102";"sedaxane";"874967-67-6";"0.0925";"Env A";"";"Non"
2019;"04100";"2110141";"dimethomorphe";"110488-70-5";"3.24";"Env A";"";"Non"
2019;"04100";"2110141";"pyraclostrobine";"175013-18-0";"1.8";"Santé A";"";"Non"
2019;"04100";"2110143";"metribuzine";"21087-64-9";"7.8";"Env A";"";"Non"
2019;"04100";"2110147";"fludioxonil";"131341-86-1";"31";"Env A";"";"Non"
2019;"04100";"2110149";"huile de colza";"8002-13-9";"0.210574";"Autre";"";"Non"
2019;"04100";"2110150";"huile de colza";"8002-13-9";"5.05827";"Autre";"";"Non"
2019;"04100";"2110178";"bixafen";"581809-46-3";"1.125";"Env A";"";"Non"
2019;"04100";"2110178";"prothioconazole";"178928-70-6";"2.25";"CMR";"";"Non"
2019;"04100";"2110180";"cuivre de l'oxyde cuivreux";"1317-39-1";"0.555";"Env A";"";"Non"
2019;"04100";"2110196";"bicarbonate de potassium";"298-14-6";"0.085";"Autre";"";"Non"
2019;"04100";"2110200";"ethephon";"16672-87-0";"2.4";"Santé A";"";"Non"
2019;"04100";"2120034";"glyphosate";"1071-83-6";"115.2";"Env A";"";"Non"
2019;"04100";"2120066";"dichlorprop-p";"15165-67-0";"12";"Autre";"";"Non"
2019;"04100";"2120066";"picolinafen";"137641-05-5";"0.4";"Env A";"";"Non"
2019;"04100";"2120081";"cydia pomonella granulovirus, isolat r5 (cpgv-r5)";"";"";"Autre";"";"Non"
2019;"04100";"2120086";"chlorpyriphos-methyl";"5598-13-0";"3.375";"Env A";"";"Non"
2019;"04100";"2120087";"spinetoram";"935545-74-7";"5";"CMR";"";"Non"
2019;"04100";"2120120";"bentazone";"25057-89-0";"4.8";"Env B";"";"Non"
2019;"04100";"2120120";"imazamox";"114311-32-9";"0.224";"Env A";"Substitution";"Non"
2019;"04100";"2120130";"(z)-8-dodecenol";"40642-40-8";"0.0125";"Env A";"";"Non"
2019;"04100";"2120130";"acetate de e-8-dodecenyle";"38363-29-0";"0.075";"Env A";"";"Non"
2019;"04100";"2120130";"acetate de z-8-dodecenyle";"28079-04-1";"1.1625";"Env A";"";"Non"
2019;"04100";"2120143";"glyphosate";"1071-83-6";"38.4";"Env A";"";"Non"
2019;"04100";"2120159";"thirame";"137-26-8";"0.013008";"Env A";"";"Non"
2019;"04100";"2120177";"clonostachys rosea j1446 (anciennement gliocladium catenulatum)";"";"0.32";"Autre";"";"Non"
2019;"04100";"2130067";"cyflufenamid";"180409-60-3";"4.75";"Env A";"";"Non"
2019;"04100";"2130079";"cyflufenamid";"180409-60-3";"0.05";"Env A";"";"Non"
2019;"04100";"2130083";"lambda-cyhalothrine";"91465-08-6";"0.9";"Santé A";"Substitution";"Non"
2019;"04100";"2130132";"difenoconazole";"119446-68-3";"2.75";"Env A";"";"Non"
2019;"04100";"2130152";"fluopyram";"658066-35-4";"4.25";"Env A";"";"Non"
2019;"04100";"2130152";"trifloxystrobine";"141517-21-7";"4.25";"Env A";"";"Non"
2019;"04100";"2130153";"acide acetique";"64-19-7";"0.5244";"Autre";"";"Non"
2019;"04100";"2130201";"fosetyl-aluminium";"39148-24-8";"12";"Autre";"";"Non"
2019;"04100";"2130251";"lambda-cyhalothrine";"91465-08-6";"0.7";"Santé A";"Substitution";"Non"
2019;"04100";"2130266";"bromuconazole";"116255-48-2";"3.34";"Env A";"";"Non"
2019;"04100";"2130266";"tebuconazole";"107534-96-3";"2.14";"CMR";"";"Non"
2019;"04100";"2130272";"e8,e10-dodecadiene-1-ol";"33956-49-9";"0.345";"Env A";"";"Non"
2019;"04100";"2130277";"soufre";"7704-34-9";"1440";"Autre";"";"Non"
2019;"04100";"2140040";"phosmet";"732-11-6";"7.5";"Env A";"";"Non"
2019;"04100";"2140078";"fludioxonil";"131341-86-1";"0.145";"Env A";"";"Non"
2019;"04100";"2140078";"tefluthrine";"79538-32-2";"0.58";"Santé A";"";"Non"
2019;"04100";"2140084";"polysulfure de calcium";"1344-81-6";"102.312";"Env A";"";"Non"
2019;"04100";"2140085";"abamectine";"71751-41-2";"0.054";"CMR";"";"Non"
2019;"04100";"2140090";"azadirachtine";"11141-17-6";"1.274";"CMR";"";"Non"
2019;"04100";"2140121";"acide pelargonique";"112-05-0";"7.346283";"Autre";"";"Non"
2019;"04100";"2140127";"cymoxanil";"57966-95-7";"9.9";"CMR";"";"Non"
2019;"04100";"2140127";"zoxamide";"156052-68-5";"9.9";"Env A";"";"Non"
2019;"04100";"2140147";"deltamethrine";"52918-63-5";"0.075";"Santé A";"";"Non"
2019;"04100";"2140165";"metribuzine";"21087-64-9";"7.7";"Env A";"";"Non"
2019;"04100";"2140166";"acide decanoique";"334-48-5";"0.050965";"Autre";"";"Non"
2019;"04100";"2140166";"acide octanoique";"124-07-2";"0.076448";"Autre";"";"Non"
2019;"04100";"2140167";"acide decanoique";"334-48-5";"0.077576";"Autre";"";"Non"
2019;"04100";"2140167";"acide octanoique";"124-07-2";"0.116365";"Autre";"";"Non"
2019;"04100";"2140175";"metconazole";"125116-23-6";"2.7";"CMR";"";"Non"
2019;"04100";"2140188";"dithianon";"3347-22-6";"12.5";"Santé A";"";"Non"
2019;"04100";"2140188";"pyrimethanil";"53112-28-0";"12.5";"Env A";"";"Non"
2019;"04100";"2140207";"clodinafop-propargyl";"105512-06-9";"1.5";"Env A";"";"Non"
2019;"04100";"2140207";"cloquintocet-mexyl";"99607-70-2";"0.375";"Autre";"";"Non"
2019;"04100";"2140252";"phosphate ferrique";"10045-86-0";"0.251125";"Autre";"";"Non"
2019;"04100";"2140257";"iodosulfuron-methyl-sodium";"144550-36-7";"0.07";"Env A";"";"Non"
2019;"04100";"2140257";"mefenpyr-diethyl";"135590-91-9";"1.05";"Autre";"";"Non"
2019;"04100";"2140257";"mesosulfuron-methyl";"208465-21-8";"0.35";"Env A";"";"Non"
2019;"04100";"2150002";"metamitrone";"41394-05-2";"2.55";"Env A";"";"Non"
2019;"04100";"2150008";"prohexadione-calcium";"127277-53-6";"15.45";"Env B";"";"Non"
2019;"04100";"2150179";"e8,e10-dodecadiene-1-ol";"33956-49-9";"3.82299";"Env A";"";"Non"
2019;"04100";"2150417";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"0.5832";"Autre";"";"Non"
2019;"04100";"2150479";"cos-oga";"";"1";"Autre";"";"Non"
2019;"04100";"2150483";"lambda-cyhalothrine";"91465-08-6";"0.24";"Santé A";"Substitution";"Non"
2019;"04100";"2150790";"phosphate ferrique";"10045-86-0";"0.2315";"Autre";"";"Non"
2019;"04100";"2150964";"lambda-cyhalothrine";"91465-08-6";"0.20";"Santé A";"Substitution";"Non"
2019;"04100";"2150969";"phosphate ferrique";"10045-86-0";"0.006456";"Autre";"";"Non"
2019;"04100";"2150973";"lambda-cyhalothrine";"91465-08-6";"1.64";"Santé A";"Substitution";"Non"
2019;"04100";"2160114";"maltodextrine";"9050-36-6";"2.989";"Autre";"";"Non"
2019;"04100";"2160115";"acide pelargonique";"112-05-0";"0.802641";"Autre";"";"Non"
2019;"04100";"2160226";"phosphate ferrique";"10045-86-0";"23.353";"Autre";"";"Non"
2019;"04100";"2160475";"soufre";"7704-34-9";"740";"Autre";"";"Non"
2019;"04100";"2160479";"s-metolachlore";"87392-12-9";"28.8";"Env A";"";"Non"
2019;"04100";"2160615";"soufre triture ventile";"7704-34-9";"3.4475";"Autre";"";"Non"
2019;"04100";"2160726";"dithianon";"3347-22-6";"36.25";"Santé A";"";"Non"
2019;"04100";"2160726";"phosphonate de potassium";"13492-26-7";"162.748";"Autre";"";"Non"
2019;"04100";"2160756";"dodine";"2439-10-3";"100.64";"Env A";"";"Non"
2019;"04100";"2160783";"abamectine";"71751-41-2";"0.18";"CMR";"";"Non"
2019;"04100";"2160855";"diquat";"85-00-7";"15";"Santé A";"";"Non"
2019;"04100";"2160920";"fluroxypyr";"69377-81-7";"2.025";"Env B";"";"Non"
2019;"04100";"2160920";"metsulfuron-methyl";"74223-64-6";"0.075";"Env A";"Substitution";"Non"
2019;"04100";"2160920";"thifensulfuron-methyle";"79277-27-3";"0.45";"Env A";"";"Non"
2019;"04100";"2160931";"bixafen";"581809-46-3";"0.325";"Env A";"";"Non"
2019;"04100";"2160931";"fluopyram";"658066-35-4";"0.325";"Env A";"";"Non"
2019;"04100";"2160931";"prothioconazole";"178928-70-6";"0.65";"CMR";"";"Non"
2019;"04100";"2160936";"cloquintocet-mexyl";"99607-70-2";"0.120";"Autre";"";"Non"
2019;"04100";"2160936";"fluroxypyr";"69377-81-7";"2.80";"Env B";"";"Non"
2019;"04100";"2160936";"halauxifen-methyl";"943831-98-9";"0.125";"Env A";"";"Non"
2019;"04100";"2160937";"acide halauxifene";"943832-60-8";"0.27";"Autre";"";"Non"
2019;"04100";"2160937";"cloquintocet-mexyl";"99607-70-2";"0.27";"Autre";"";"Non"
2019;"04100";"2160937";"florasulame";"145701-23-1";"0.225";"Env A";"";"Non"
2019;"04100";"2160962";"fluxapyroxad";"907204-31-3";"27";"CMR";"";"Non"
2019;"04100";"2170243";"acide pelargonique";"112-05-0";"1.615";"Autre";"";"Non"
2019;"04100";"2170362";"isoxaben";"82558-50-7";"4.815";"Env B";"";"Non"
2019;"04100";"2170362";"oryzalin";"19044-88-3";"19.305";"CMR";"";"Non"
2019;"04100";"2170437";"beauveria bassiana souche atcc 74040";"63428-82-0";"";"Autre";"";"Non"
2019;"04100";"2170498";"cyprodinyl";"121552-61-2";"6";"Env A";"";"Non"
2019;"04100";"2170547";"flazasulfuron";"104040-78-0";"0.375";"Env A";"";"Non"
2019;"04100";"2170687";"captane";"133-06-2";"8";"CMR";"";"Non"
2019;"04100";"2170697";"phosphure de zinc";"1314-84-7";"0.072";"Santé A";"";"Non"
2019;"04100";"2170977";"huile de colza";"8002-13-9";"0.016492";"Autre";"";"Non"
2019;"04100";"2170978";"huile de colza";"8002-13-9";"0.373226";"Autre";"";"Non"
2019;"04100";"2171067";"bicarbonate de potassium";"298-14-6";"0.02142";"Autre";"";"Non"
2019;"04100";"2171140";"dithianon";"3347-22-6";"161";"Santé A";"";"Non"
2019;"04100";"2171200";"bicarbonate de potassium";"298-14-6";"24.8725";"Autre";"";"Non"
2019;"04100";"2171306";"acide alpha naphtylacetique (ana)";"86-87-3";"0.0906";"CMR";"";"Non"
2019;"04100";"2171307";"alpha naphtyl acetamide (nad)";"86-86-2";"0.084";"CMR";"";"Non"
2019;"04100";"2180858";"huile essentielle de menthe verte";"8008-79-5";"0.02288";"Env A";"";"Non"
2019;"04100";"5100219";"soufre sublime";"7704-34-9";"1188";"Autre";"";"Non"
2019;"04100";"6400401";"lenacile";"2164-08-1";"0.8";"CMR";"";"Non"
2019;"04100";"7400755";"acide alpha naphtylacetique (ana)";"86-87-3";"1.40";"CMR";"";"Non"
2019;"04100";"7500071";"chlorprophame";"101-21-3";"1.6";"CMR";"";"Non"
2019;"04100";"7600008";"bupirimate";"41483-43-6";"3.25";"CMR";"";"Non"
