"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2019;"97410";"2010509";"cuivre du sulfate de cuivre";"8011-63-0";"8";"Env A";"";"Non"
2019;"97410";"2010513";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"";"Autre";"";"Non"
2019;"97410";"2020003";"phosphate ferrique";"10045-86-0";"0.0198";"Autre";"";"Non"
2019;"97410";"2020226";"clethodime";"99129-21-2";"0.12";"Env B";"";"Non"
2019;"97410";"2040212";"cymoxanil";"57966-95-7";"4.8";"CMR";"";"Non"
2019;"97410";"2040212";"mancozebe";"8018-01-7";"55.8";"CMR";"";"Non"
2019;"97410";"2040330";"cymoxanil";"57966-95-7";"0.8";"CMR";"";"Non"
2019;"97410";"2040330";"mancozebe";"8018-01-7";"9.3";"CMR";"";"Non"
2019;"97410";"2050046";"flonicamide";"158062-67-0";"0.75";"Autre";"";"Non"
2019;"97410";"2060050";"metrafenone";"220899-03-6";"2.0";"Env A";"";"Non"
2019;"97410";"2060084";"boscalid";"188425-85-6";"8.277";"Env A";"";"Non"
2019;"97410";"2060084";"pyraclostrobine";"175013-18-0";"2.077";"Santé A";"";"Non"
2019;"97410";"2060088";"benoxacor";"98730-04-2";"2.0";"Autre";"";"Non"
2019;"97410";"2060088";"mesotrione";"104206-82-8";"4.0";"Env A";"";"Non"
2019;"97410";"2060088";"s-metolachlore";"87392-12-9";"40";"Env A";"";"Non"
2019;"97410";"2060098";"spinosad";"168316-95-8";"34.992";"Env A";"";"Non"
2019;"97410";"2060113";"bifenazate";"149877-41-8";"0.84";"Env A";"";"Non"
2019;"97410";"2060130";"spinosad";"168316-95-8";"0.00936";"Env A";"";"Non"
2019;"97410";"2070107";"fosetyl";"15845-66-6";"1.55";"Autre";"";"Non"
2019;"97410";"2070107";"propamocarbe";"24579-73-5";"2.65";"Autre";"";"Non"
2019;"97410";"2080060";"pyriproxyfene";"95737-68-1";"0.3";"Env A";"";"Non"
2019;"97410";"2080129";"meptyldinocap";"131-72-6";"2.45";"Env A";"";"Non"
2019;"97410";"2080136";"pyridate";"55512-33-9";"0.9";"Env A";"";"Non"
2019;"97410";"2090094";"thiophanate-methyl";"23564-05-8";"17.60";"CMR";"";"Non"
2019;"97410";"2090127";"huile essentielle d'orange douce";"8028-48-6";"2.4";"Env A";"";"Non"
2019;"97410";"2090160";"glyphosate";"1071-83-6";"962.28";"Env A";"";"Non"
2019;"97410";"2090164";"glyphosate";"1071-83-6";"38.88";"Env A";"";"Non"
2019;"97410";"2100026";"cypermethrine";"52315-07-8";"97.5";"Env A";"";"Non"
2019;"97410";"2100122";"chlorantraniliprole";"500008-45-7";"0.945";"Env A";"";"Non"
2019;"97410";"2100231";"emamectine benzoate";"155569-91-8";"0.1235";"Santé A";"";"Non"
2019;"97410";"2110012";"cyazofamide";"120116-88-3";"4.96";"Env A";"";"Non"
2019;"97410";"2110059";"bicarbonate de potassium";"298-14-6";"4.25";"Autre";"";"Non"
2019;"97410";"2110078";"chlorpyriphos-methyl";"5598-13-0";"24";"Env A";"";"Non"
2019;"97410";"2110078";"cypermethrine";"52315-07-8";"2.4";"Env A";"";"Non"
2019;"97410";"2110086";"spirotetramat";"203313-25-1";"1.1";"CMR";"";"Non"
2019;"97410";"2110115";"cypermethrine";"52315-07-8";"0.7";"Env A";"";"Non"
2019;"97410";"2110143";"metribuzine";"21087-64-9";"6";"Env A";"";"Non"
2019;"97410";"2110150";"huile de colza";"8002-13-9";"7.10955";"Autre";"";"Non"
2019;"97410";"2110198";"glyphosate";"1071-83-6";"30.6";"Env A";"";"Non"
2019;"97410";"2120034";"glyphosate";"1071-83-6";"2.4";"Env A";"";"Non"
2019;"97410";"2120048";"aminopyralid";"150114-71-9";"2.61";"Env A";"";"Non"
2019;"97410";"2120048";"triclopyr";"55335-06-3";"20.88";"Env B";"";"Non"
2019;"97410";"2120067";"cymoxanil";"57966-95-7";"4.95";"CMR";"";"Non"
2019;"97410";"2120086";"chlorpyriphos-methyl";"5598-13-0";"2.25";"Env A";"";"Non"
2019;"97410";"2130075";"metaldehyde";"108-62-3";"3.4";"Autre";"";"Non"
2019;"97410";"2130092";"spiromesifen";"283594-90-1";"1.44";"Autre";"";"Non"
2019;"97410";"2130115";"1,5-diaminopentane";"462-94-2";"0.008448";"Autre";"";"Non"
2019;"97410";"2130115";"acetate d'ammonium";"631-61-8";"2.0592";"Autre";"";"Non"
2019;"97410";"2130115";"deltamethrine";"52918-63-5";"0.00359";"Santé A";"";"Non"
2019;"97410";"2130115";"trimethylamine hydrochloride";"593-81-7";"0.008448";"Autre";"";"Non"
2019;"97410";"2130212";"phosmet";"732-11-6";"5";"Env A";"";"Non"
2019;"97410";"2130251";"lambda-cyhalothrine";"91465-08-6";"2.7";"Santé A";"Substitution";"Non"
2019;"97410";"2140085";"abamectine";"71751-41-2";"2.736";"CMR";"";"Non"
2019;"97410";"2140165";"metribuzine";"21087-64-9";"0.7";"Env A";"";"Non"
2019;"97410";"2140201";"cyflufenamid";"180409-60-3";"0.465";"Env A";"";"Non"
2019;"97410";"2140201";"difenoconazole";"119446-68-3";"3.875";"Env A";"";"Non"
2019;"97410";"2150790";"phosphate ferrique";"10045-86-0";"0.038";"Autre";"";"Non"
2019;"97410";"2160527";"sels de potassium d'acides gras";"10124-65-9";"33.586";"Autre";"";"Non"
2019;"97410";"2170042";"glyphosate";"1071-83-6";"9";"Env A";"";"Non"
2019;"97410";"2170437";"beauveria bassiana souche atcc 74040";"63428-82-0";"";"Autre";"";"Non"
2019;"97410";"2180404";"bacillus subtilis souche qst 713";"68038-70-0";"";"Autre";"";"Non"
2019;"97410";"5100219";"soufre sublime";"7704-34-9";"767.25";"Autre";"";"Non"
2019;"97410";"7500569";"pyrimicarbe";"23103-98-2";"1.5";"CMR";"";"Non"
2019;"97410";"7500716";"cuivre du sulfate de cuivre";"8011-63-0";"24";"Env A";"";"Non"
2019;"97410";"7600008";"bupirimate";"41483-43-6";"4.75";"CMR";"";"Non"
2019;"97410";"7700078";"diquat";"85-00-7";"10";"Santé A";"";"Non"
2019;"97410";"7800305";"cuivre du sulfate de cuivre";"8011-63-0";"10";"Env A";"";"Non"
2019;"97410";"8300025";"penconazole";"66246-88-6";"0.8";"CMR";"";"Non"
2019;"97410";"8400600";"fluroxypyr";"69377-81-7";"8.8";"Env B";"";"Non"
2019;"97410";"8500174";"abamectine";"71751-41-2";"0.6075";"CMR";"";"Non"
2019;"97410";"8800395";"lambda-cyhalothrine";"91465-08-6";"0.03";"Santé A";"Substitution";"Non"
2019;"97410";"8800395";"pyrimicarbe";"23103-98-2";"0.6";"CMR";"";"Non"
2019;"97410";"8800841";"difenoconazole";"119446-68-3";"4.5";"Env A";"";"Non"
2019;"97410";"8900564";"tau-fluvalinate";"102851-06-9";"2.16";"Env A";"";"Non"
2019;"97410";"8900677";"benalaxyl";"71626-11-4";"0.8";"Env A";"";"Non"
2019;"97410";"8900677";"mancozebe";"8018-01-7";"6.5";"CMR";"";"Non"
2019;"97410";"8900681";"pendimethaline";"40487-42-1";"18";"Env A";"Substitution";"Non"
2019;"97410";"9200078";"tebuconazole";"107534-96-3";"1.25";"CMR";"";"Non"
2019;"97410";"9200159";"pyrimethanil";"53112-28-0";"0.8";"Env A";"";"Non"
2019;"97410";"9200215";"cymoxanil";"57966-95-7";"3";"CMR";"";"Non"
2019;"97410";"9200215";"metirame-zinc";"9006-42-2";"40";"Env A";"";"Non"
2019;"97410";"9200313";"fenazaquin";"120928-09-8";"3.0";"Santé A";"";"Non"
2019;"97410";"9200359";"cuivre du sulfate de cuivre";"8011-63-0";"4";"Env A";"";"Non"
2019;"97410";"9300094";"spores de beauveria tenella 96";"";"";"Autre";"";"Non"
2019;"97410";"9300504";"huile de vaseline";"8042-47-5";"69.445";"Autre";"";"Non"
2019;"97410";"9500302";"cuivre du sulfate de cuivre";"8011-63-0";"0.32";"Env A";"";"Non"
2019;"97410";"9500348";"cymoxanil";"57966-95-7";"0.6";"CMR";"";"Non"
2019;"97410";"9500348";"mancozebe";"8018-01-7";"7";"CMR";"";"Non"
2019;"97410";"9500432";"acrinathrine";"101007-06-1";"0.675";"Env A";"";"Non"
2019;"97410";"9500568";"cyprodinyl";"121552-61-2";"13.125";"Env A";"";"Non"
2019;"97410";"9500568";"fludioxonil";"131341-86-1";"8.75";"Env A";"";"Non"
2019;"97410";"9500628";"bentazone";"25057-89-0";"2.61";"Env B";"";"Non"
2019;"97410";"9600025";"fosetyl-aluminium";"39148-24-8";"27.2";"Autre";"";"Non"
2019;"97410";"9600103";"dimethomorphe";"110488-70-5";"7.2";"Env A";"";"Non"
2019;"97410";"9600103";"mancozebe";"8018-01-7";"48";"CMR";"";"Non"
2019;"97410";"9600541";"isoxaflutole";"141112-29-0";"0.375";"CMR";"";"Non"
2019;"97410";"9700027";"hexythiazox";"78587-05-0";"0.60";"Env A";"";"Non"
2019;"97410";"9700332";"azoxystrobine";"131860-33-8";"11.75";"Santé A";"";"Non"
2019;"97410";"9700354";"metribuzine";"21087-64-9";"18.2";"Env A";"";"Non"
2019;"97410";"9800106";"metribuzine";"21087-64-9";"4.2";"Env A";"";"Non"
2019;"97410";"9800144";"indoxacarbe";"173584-44-6";"0.603";"Santé A";"";"Non"
2019;"97410";"9800219";"ethephon";"16672-87-0";"3.6";"Santé A";"";"Non"
2019;"97410";"9800244";"fenhexamid";"126833-17-8";"0.75";"Env A";"";"Non"
2019;"97410";"9800336";"lambda-cyhalothrine";"91465-08-6";"6.300";"Santé A";"Substitution";"Non"
2019;"97410";"9800466";"myclobutanil";"88671-89-0";"0.4";"CMR";"";"Non"
2019;"97410";"9900037";"trifloxystrobine";"141517-21-7";"0.125";"Env A";"";"Non"
2019;"97410";"9900047";"mesotrione";"104206-82-8";"1.1";"Env A";"";"Non"
2019;"97410";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"18";"Santé A";"";"Non"
2019;"97410";"9900242";"mancozebe";"8018-01-7";"165.0";"CMR";"";"Non"
2019;"97410";"9900331";"chlorothalonil";"1897-45-6";"8";"CMR";"";"Non"
2019;"97410";"9900331";"metalaxyl-m";"70630-17-0";"0.5808";"Autre";"";"Non"
2019;"97411";"1030003";"polymere carboxyl sulfone cationique";"8061-53-8";"9.84";"Autre";"";"Non"
2019;"97411";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"2.016";"Autre";"";"Non"
2019;"97411";"2000519";"2,4-d";"94-75-7";"12";"Env B";"";"Non"
2019;"97411";"2010023";"deltamethrine";"52918-63-5";"0.015";"Santé A";"";"Non"
2019;"97411";"2010282";"cypermethrine";"52315-07-8";"3.2";"Env A";"";"Non"
2019;"97411";"2060050";"metrafenone";"220899-03-6";"0.02";"Env A";"";"Non"
2019;"97411";"2060084";"boscalid";"188425-85-6";"0.801";"Env A";"";"Non"
2019;"97411";"2060084";"pyraclostrobine";"175013-18-0";"0.201";"Santé A";"";"Non"
2019;"97411";"2060088";"benoxacor";"98730-04-2";"0.1";"Autre";"";"Non"
2019;"97411";"2060088";"mesotrione";"104206-82-8";"0.2";"Env A";"";"Non"
2019;"97411";"2060088";"s-metolachlore";"87392-12-9";"2";"Env A";"";"Non"
2019;"97411";"2060098";"spinosad";"168316-95-8";"7.488";"Env A";"";"Non"
2019;"97411";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"0.0741";"Env A";"";"Non"
2019;"97411";"2090127";"huile essentielle d'orange douce";"8028-48-6";"1.2126";"Env A";"";"Non"
2019;"97411";"2090132";"cuivre du sulfate tribasique";"12527-76-3";"0.069316";"Env A";"";"Non"
2019;"97411";"2090132";"zoxamide";"156052-68-5";"0.0104";"Env A";"";"Non"
2019;"97411";"2090160";"glyphosate";"1071-83-6";"57.6";"Env A";"";"Non"
2019;"97411";"2100026";"cypermethrine";"52315-07-8";"0.5";"Env A";"";"Non"
2019;"97411";"2100059";"phosphonate de potassium";"13492-26-7";"0.2336";"Autre";"";"Non"
2019;"97411";"2100181";"fluopicolide";"239110-15-7";"0.01332";"Env A";"";"Non"
2019;"97411";"2100181";"fosetyl-aluminium";"39148-24-8";"0.20001";"Autre";"";"Non"
2019;"97411";"2100221";"ametoctradine";"865318-97-4";"0.0324";"Env A";"";"Non"
2019;"97411";"2100221";"metirame";"9006-42-2";"0.1188";"Env A";"";"Non"
2019;"97411";"2110059";"bicarbonate de potassium";"298-14-6";"0.544";"Autre";"";"Non"
2019;"97411";"2120034";"glyphosate";"1071-83-6";"2.4";"Env A";"";"Non"
2019;"97411";"2120048";"aminopyralid";"150114-71-9";"0.15";"Env A";"";"Non"
2019;"97411";"2120048";"triclopyr";"55335-06-3";"1.2";"Env B";"";"Non"
2019;"97411";"2120132";"dimethomorphe";"110488-70-5";"0.0153";"Env A";"";"Non"
2019;"97411";"2120132";"metirame";"9006-42-2";"0.0748";"Env A";"";"Non"
2019;"97411";"2130049";"cyflufenamid";"180409-60-3";"0.0015";"Env A";"";"Non"
2019;"97411";"2130049";"difenoconazole";"119446-68-3";"0.003";"Env A";"";"Non"
2019;"97411";"2130075";"metaldehyde";"108-62-3";"0.2";"Autre";"";"Non"
2019;"97411";"2130092";"spiromesifen";"283594-90-1";"0.24";"Autre";"";"Non"
2019;"97411";"2130115";"1,5-diaminopentane";"462-94-2";"0.001408";"Autre";"";"Non"
2019;"97411";"2130115";"acetate d'ammonium";"631-61-8";"0.3432";"Autre";"";"Non"
2019;"97411";"2130115";"deltamethrine";"52918-63-5";"0.000598";"Santé A";"";"Non"
2019;"97411";"2130115";"trimethylamine hydrochloride";"593-81-7";"0.001408";"Autre";"";"Non"
2019;"97411";"2130152";"fluopyram";"658066-35-4";"0.0025";"Env A";"";"Non"
2019;"97411";"2130152";"trifloxystrobine";"141517-21-7";"0.0025";"Env A";"";"Non"
2019;"97411";"2140085";"abamectine";"71751-41-2";"0.342";"CMR";"";"Non"
2019;"97411";"7500716";"cuivre du sulfate de cuivre";"8011-63-0";"12";"Env A";"";"Non"
2019;"97411";"8500351";"acide b-indole butyrique (aib)";"133-32-4";"0.00125";"Santé A";"";"Non"
2019;"97411";"9600368";"fosetyl-aluminium";"39148-24-8";"0.0942";"Autre";"";"Non"
2019;"97411";"9600368";"metirame";"9006-42-2";"0.0578";"Env A";"";"Non"
2019;"97411";"9700332";"azoxystrobine";"131860-33-8";"0.75";"Santé A";"";"Non"
2019;"97411";"9700354";"metribuzine";"21087-64-9";"2.1";"Env A";"";"Non"
2019;"97411";"9800144";"indoxacarbe";"173584-44-6";"0.15";"Santé A";"";"Non"
2019;"97411";"9800245";"soufre pour pulverisation (micronise)";"7704-34-9";"32";"Autre";"";"Non"
2019;"97411";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.225";"Santé A";"Substitution";"Non"
2019;"97411";"9900037";"trifloxystrobine";"141517-21-7";"1";"Env A";"";"Non"
2019;"97411";"9900242";"mancozebe";"8018-01-7";"7.5";"CMR";"";"Non"
2019;"97411";"9900331";"chlorothalonil";"1897-45-6";"4.5";"CMR";"";"Non"
2019;"97411";"9900331";"metalaxyl-m";"70630-17-0";"0.3267";"Autre";"";"Non"
2019;"97413";"2000044";"fluazifop-p-butyl";"79241-46-6";"7";"CMR";"";"Non"
2019;"97413";"2000517";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"0.72";"Santé A";"";"Non"
2019;"97413";"2010023";"deltamethrine";"52918-63-5";"0.180";"Santé A";"";"Non"
2019;"97413";"2010282";"cypermethrine";"52315-07-8";"3.4";"Env A";"";"Non"
2019;"97413";"2040330";"cymoxanil";"57966-95-7";"0.8";"CMR";"";"Non"
2019;"97413";"2040330";"mancozebe";"8018-01-7";"9.3";"CMR";"";"Non"
2019;"97413";"2060084";"boscalid";"188425-85-6";"1.068";"Env A";"";"Non"
2019;"97413";"2060084";"pyraclostrobine";"175013-18-0";"0.268";"Santé A";"";"Non"
2019;"97413";"2060098";"spinosad";"168316-95-8";"4.368";"Env A";"";"Non"
2019;"97413";"2060194";"tefluthrine";"79538-32-2";"0.18";"Santé A";"";"Non"
2019;"97413";"2070107";"fosetyl";"15845-66-6";"0.31";"Autre";"";"Non"
2019;"97413";"2070107";"propamocarbe";"24579-73-5";"0.53";"Autre";"";"Non"
2019;"97413";"2080136";"pyridate";"55512-33-9";"2.7";"Env A";"";"Non"
2019;"97413";"2090094";"thiophanate-methyl";"23564-05-8";"7.04";"CMR";"";"Non"
2019;"97413";"2090136";"fluopicolide";"239110-15-7";"2.5";"Env A";"";"Non"
2019;"97413";"2090136";"propamocarbe";"24579-73-5";"25";"Autre";"";"Non"
2019;"97413";"2090160";"glyphosate";"1071-83-6";"604.8";"Env A";"";"Non"
2019;"97413";"2090163";"glyphosate";"1071-83-6";"9";"Env A";"";"Non"
2019;"97413";"2090164";"glyphosate";"1071-83-6";"6.48";"Env A";"";"Non"
2019;"97413";"2100026";"cypermethrine";"52315-07-8";"5.5";"Env A";"";"Non"
2019;"97413";"2100122";"chlorantraniliprole";"500008-45-7";"2.31";"Env A";"";"Non"
2019;"97413";"2110012";"cyazofamide";"120116-88-3";"0.8";"Env A";"";"Non"
2019;"97413";"2110078";"chlorpyriphos-methyl";"5598-13-0";"40";"Env A";"";"Non"
2019;"97413";"2110078";"cypermethrine";"52315-07-8";"4";"Env A";"";"Non"
2019;"97413";"2110086";"spirotetramat";"203313-25-1";"0.2";"CMR";"";"Non"
2019;"97413";"2110115";"cypermethrine";"52315-07-8";"2.2";"Env A";"";"Non"
2019;"97413";"2110198";"glyphosate";"1071-83-6";"7.2";"Env A";"";"Non"
2019;"97413";"2120067";"cymoxanil";"57966-95-7";"13.5";"CMR";"";"Non"
2019;"97413";"2130075";"metaldehyde";"108-62-3";"0.6";"Autre";"";"Non"
2019;"97413";"2130251";"lambda-cyhalothrine";"91465-08-6";"0.9";"Santé A";"Substitution";"Non"
2019;"97413";"2140085";"abamectine";"71751-41-2";"0.324";"CMR";"";"Non"
2019;"97413";"2140201";"cyflufenamid";"180409-60-3";"0.015";"Env A";"";"Non"
2019;"97413";"2140201";"difenoconazole";"119446-68-3";"0.125";"Env A";"";"Non"
2019;"97413";"2170042";"glyphosate";"1071-83-6";"18";"Env A";"";"Non"
2019;"97413";"7500569";"pyrimicarbe";"23103-98-2";"4";"CMR";"";"Non"
2019;"97413";"7500716";"cuivre du sulfate de cuivre";"8011-63-0";"14";"Env A";"";"Non"
2019;"97413";"7700078";"diquat";"85-00-7";"20";"Santé A";"";"Non"
2019;"97413";"8300243";"chlorothalonil";"1897-45-6";"7.5";"CMR";"";"Non"
2019;"97413";"8500174";"abamectine";"71751-41-2";"0.018";"CMR";"";"Non"
2019;"97413";"8600243";"aclonifen";"74070-46-5";"90";"CMR";"";"Non"
2019;"97413";"8800841";"difenoconazole";"119446-68-3";"0.75";"Env A";"";"Non"
2019;"97413";"8900564";"tau-fluvalinate";"102851-06-9";"0.24";"Env A";"";"Non"
2019;"97413";"8900681";"pendimethaline";"40487-42-1";"10";"Env A";"Substitution";"Non"
2019;"97413";"9200078";"tebuconazole";"107534-96-3";"2.5";"CMR";"";"Non"
2019;"97413";"9200159";"pyrimethanil";"53112-28-0";"2.4";"Env A";"";"Non"
2019;"97413";"9200215";"cymoxanil";"57966-95-7";"2.4";"CMR";"";"Non"
2019;"97413";"9200215";"metirame-zinc";"9006-42-2";"32";"Env A";"";"Non"
2019;"97413";"9200313";"fenazaquin";"120928-09-8";"0.4";"Santé A";"";"Non"
2019;"97413";"9500348";"cymoxanil";"57966-95-7";"0.6";"CMR";"";"Non"
2019;"97413";"9500348";"mancozebe";"8018-01-7";"7";"CMR";"";"Non"
2019;"97413";"9500432";"acrinathrine";"101007-06-1";"0.075";"Env A";"";"Non"
2019;"97413";"9500568";"cyprodinyl";"121552-61-2";"1.5";"Env A";"";"Non"
2019;"97413";"9500568";"fludioxonil";"131341-86-1";"1";"Env A";"";"Non"
2019;"97413";"9500628";"bentazone";"25057-89-0";"15.66";"Env B";"";"Non"
2019;"97413";"9600103";"dimethomorphe";"110488-70-5";"0.9";"Env A";"";"Non"
2019;"97413";"9600103";"mancozebe";"8018-01-7";"6";"CMR";"";"Non"
2019;"97413";"9700332";"azoxystrobine";"131860-33-8";"10";"Santé A";"";"Non"
2019;"97413";"9700354";"metribuzine";"21087-64-9";"3.5";"Env A";"";"Non"
2019;"97413";"9800106";"metribuzine";"21087-64-9";"2.8";"Env A";"";"Non"
2019;"97413";"9800144";"indoxacarbe";"173584-44-6";"0.114";"Santé A";"";"Non"
2019;"97413";"9800336";"lambda-cyhalothrine";"91465-08-6";"2.525";"Santé A";"Substitution";"Non"
2019;"97413";"9900242";"mancozebe";"8018-01-7";"37.5";"CMR";"";"Non"
2019;"97413";"9900331";"chlorothalonil";"1897-45-6";"8";"CMR";"";"Non"
2019;"97413";"9900331";"metalaxyl-m";"70630-17-0";"0.5808";"Autre";"";"Non"
2019;"97414";"2000044";"fluazifop-p-butyl";"79241-46-6";"7.25";"CMR";"";"Non"
2019;"97414";"2000517";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"2.16";"Santé A";"";"Non"
2019;"97414";"2010023";"deltamethrine";"52918-63-5";"0.06";"Santé A";"";"Non"
2019;"97414";"2010132";"pymetrozine";"123312-89-0";"0.25";"CMR";"";"Non"
2019;"97414";"2010282";"cypermethrine";"52315-07-8";"9.5";"Env A";"";"Non"
2019;"97414";"2040330";"cymoxanil";"57966-95-7";"0.4";"CMR";"";"Non"
2019;"97414";"2040330";"mancozebe";"8018-01-7";"4.65";"CMR";"";"Non"
2019;"97414";"2050046";"flonicamide";"158062-67-0";"0.75";"Autre";"";"Non"
2019;"97414";"2060084";"boscalid";"188425-85-6";"1.602";"Env A";"";"Non"
2019;"97414";"2060084";"pyraclostrobine";"175013-18-0";"0.402";"Santé A";"";"Non"
2019;"97414";"2060098";"spinosad";"168316-95-8";"9.168";"Env A";"";"Non"
2019;"97414";"2060113";"bifenazate";"149877-41-8";"0.12";"Env A";"";"Non"
2019;"97414";"2060130";"spinosad";"168316-95-8";"0.00144";"Env A";"";"Non"
2019;"97414";"2080060";"pyriproxyfene";"95737-68-1";"0.3";"Env A";"";"Non"
2019;"97414";"2080129";"meptyldinocap";"131-72-6";"0.35";"Env A";"";"Non"
2019;"97414";"2090094";"thiophanate-methyl";"23564-05-8";"14.08";"CMR";"";"Non"
2019;"97414";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.6";"Env A";"";"Non"
2019;"97414";"2090160";"glyphosate";"1071-83-6";"532.8";"Env A";"";"Non"
2019;"97414";"2090164";"glyphosate";"1071-83-6";"11.52";"Env A";"";"Non"
2019;"97414";"2100026";"cypermethrine";"52315-07-8";"3.5";"Env A";"";"Non"
2019;"97414";"2100122";"chlorantraniliprole";"500008-45-7";"0.63";"Env A";"";"Non"
2019;"97414";"2100231";"emamectine benzoate";"155569-91-8";"0.0285";"Santé A";"";"Non"
2019;"97414";"2110012";"cyazofamide";"120116-88-3";"0.32";"Env A";"";"Non"
2019;"97414";"2110073";"indoxacarbe";"173584-44-6";"0.15";"Santé A";"";"Non"
2019;"97414";"2110078";"chlorpyriphos-methyl";"5598-13-0";"50";"Env A";"";"Non"
2019;"97414";"2110078";"cypermethrine";"52315-07-8";"5";"Env A";"";"Non"
2019;"97414";"2110086";"spirotetramat";"203313-25-1";"0.2";"CMR";"";"Non"
2019;"97414";"2110115";"cypermethrine";"52315-07-8";"0.1";"Env A";"";"Non"
2019;"97414";"2110198";"glyphosate";"1071-83-6";"7.2";"Env A";"";"Non"
2019;"97414";"2120048";"aminopyralid";"150114-71-9";"0.57";"Env A";"";"Non"
2019;"97414";"2120048";"triclopyr";"55335-06-3";"4.56";"Env B";"";"Non"
2019;"97414";"2120086";"chlorpyriphos-methyl";"5598-13-0";"18";"Env A";"";"Non"
2019;"97414";"2130075";"metaldehyde";"108-62-3";"1.8";"Autre";"";"Non"
2019;"97414";"2130115";"1,5-diaminopentane";"462-94-2";"0.00704";"Autre";"";"Non"
2019;"97414";"2130115";"acetate d'ammonium";"631-61-8";"1.716";"Autre";"";"Non"
2019;"97414";"2130115";"deltamethrine";"52918-63-5";"0.002992";"Santé A";"";"Non"
2019;"97414";"2130115";"trimethylamine hydrochloride";"593-81-7";"0.00704";"Autre";"";"Non"
2019;"97414";"2130251";"lambda-cyhalothrine";"91465-08-6";"1.9";"Santé A";"Substitution";"Non"
2019;"97414";"2140085";"abamectine";"71751-41-2";"0.846";"CMR";"";"Non"
2019;"97414";"2140201";"cyflufenamid";"180409-60-3";"0.105";"Env A";"";"Non"
2019;"97414";"2140201";"difenoconazole";"119446-68-3";"0.875";"Env A";"";"Non"
2019;"97414";"2160114";"maltodextrine";"9050-36-6";"2.989";"Autre";"";"Non"
2019;"97414";"2160115";"acide pelargonique";"112-05-0";"0.77475";"Autre";"";"Non"
2019;"97414";"2160841";"bacillus amyloliquefaciens subsp plantarum d747";"";"";"Autre";"";"Non"
2019;"97414";"2170042";"glyphosate";"1071-83-6";"9";"Env A";"";"Non"
2019;"97414";"7500569";"pyrimicarbe";"23103-98-2";"1";"CMR";"";"Non"
